t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.01 -7.57478e-14 -8.8861e-14 -9.7703e-14 -1.02343e-13 -1.81615e-13 -8.38422e-14 -7.45057e-14 -6.5271e-14 -1.9115e-13 -1.95806e-13 -1.07237e-13 1.49185e-13 9.79063e-14 9.3253e-14 -1.07218e-13 6.05525e-14 -2.18922e-13 -3.30417e-13 -3.81837e-13 -5.59114e-14 0.988278 0.0696467 0.989079 0.985859 0.0392984 0.0352659 0.991216 0.0476052 0.986318 0.984603 0.0541733 0.0686164 0.986498 0.0506341 0.990559 0.983769 0.0690649 0.038533 0.983778 0.0520149 0.985595 0.991817 0.0714556 0.0541976 0.990501 0.0482579 0.993238 0.993082 0.0401636 0.0348481 0.992478 0.0458938 0.989993 0.989004 0.0537889 0.0731902 0.00205124 0.00200671 0.0020085 0.00196491 0.00196577 0.0019231 0.00192304 0.00188129 0.0018803 0.00183949 0.00183757 0.00179768 0.0605275 0.0605785 0.0590864 0.05904 0.0576452 0.0575062 0.0563725 0.0560936 0.0549271 0.0546073 0.0534816 0.0531236 0.0517883 0.0520005 0.0503498 0.0503836 0.0489112 0.0487765 0.0473417 0.0474281 0.0459071 0.0461365 0.0444725 0.0448358 0.0433322 0.0434523 0.0418878 0.0420007 0.0404434 0.0405493 0.0390769 0.0389787 0.0376296 0.0375159 0.0361823 0.0360546
0.05 0.39287 0.393974 -0.0828662 -0.0835961 0.0343201 0.922383 0.927983 1.24341 1.22648 1.21452 1.17878 1.06007 1.06729 0.986785 0.812053 0.813222 0.724293 0.524205 0.525131 0.420168 0.965711 0.0696899 0.967125 0.961068 0.0426753 0.0390322 0.972469 0.0516871 0.961541 0.959352 0.0570018 0.0710217 0.962573 0.0536759 0.971596 0.957065 0.0709303 0.0426176 0.957007 0.0556156 0.960844 0.975143 0.0728663 0.0570215 0.972126 0.0504459 0.979253 0.978528 0.0432372 0.0381174 0.977071 0.0497269 0.970837 0.967965 0.0565927 0.0752033 0.0126462 0.0123947 0.0123828 0.0121365 0.0121193 0.0118783 0.0118558 0.01162 0.0115924 0.0113618 0.0113289 0.0111036 0.245071 0.245363 0.239236 0.23894 0.233401 0.232546 0.228684 0.226805 0.22282 0.220751 0.216957 0.214709 0.209477 0.210909 0.203658 0.203916 0.197839 0.196987 0.19119 0.191755 0.185397 0.186944 0.179603 0.182071 0.175808 0.1767 0.169948 0.170774 0.164087 0.16485 0.158796 0.158085 0.152915 0.15208 0.147033 0.146086
0.09 1.3314 1.33646 -0.154954 -0.153585 0.249854 3.0439 3.06657 4.05719 4.05031 3.99568 3.89849 3.53411 3.56184 3.30009 2.72879 2.73693 2.45089 1.77943 1.78916 1.43047 0.913459 0.0701154 0.915123 0.908149 0.0460479 0.0428186 0.935276 0.0555616 0.918204 0.920383 0.0600046 0.0735525 0.924094 0.0567898 0.937952 0.915839 0.0728081 0.0467325 0.914478 0.0591934 0.920307 0.943106 0.0743979 0.059683 0.936601 0.0528573 0.950372 0.947713 0.0462903 0.0413886 0.943539 0.0534337 0.931432 0.924145 0.0595313 0.077415 0.0190868 0.0187231 0.0186892 0.0183331 0.0182915 0.017943 0.0178939 0.0175529 0.0174962 0.0171629 0.0170986 0.0167728 0.357539 0.358085 0.349026 0.34845 0.340513 0.33887 0.335706 0.331497 0.327098 0.322847 0.31849 0.314205 0.30675 0.309925 0.298229 0.298837 0.289708 0.28789 0.279293 0.280525 0.27083 0.274301 0.262367 0.267936 0.258266 0.260574 0.249657 0.251731 0.241048 0.242898 0.233705 0.231883 0.225049 0.222834 0.216393 0.21382
0.13 2.35221 2.36373 -0.162916 -0.152172 0.543328 5.28618 5.33425 7.04991 7.14861 7.02118 6.88879 6.26709 6.32359 5.84831 4.82285 4.84453 4.34765 3.13255 3.16882 2.51698 0.822376 0.0707335 0.822301 0.825246 0.0493089 0.0464686 0.887461 0.0592549 0.870701 0.886501 0.0630661 0.0759695 0.889647 0.0599098 0.904143 0.880184 0.074676 0.0508172 0.875161 0.0626749 0.88154 0.904761 0.0759838 0.0621782 0.891906 0.0554093 0.910691 0.903263 0.0492524 0.0446135 0.891944 0.0568977 0.874451 0.859089 0.0625365 0.0797932 0.022358 0.0219627 0.0218922 0.0215051 0.0214264 0.0210476 0.0209606 0.02059 0.0204948 0.0201325 0.020029 0.0196749 0.414905 0.415422 0.405026 0.404641 0.395148 0.393904 0.397057 0.390869 0.386876 0.381745 0.376695 0.372573 0.363794 0.368516 0.353689 0.354565 0.343583 0.340826 0.330118 0.331968 0.320114 0.32532 0.31011 0.318458 0.305939 0.310066 0.295741 0.299224 0.285543 0.288417 0.276626 0.273289 0.266381 0.262059 0.256136 0.250915
0.17 3.14212 3.15998 -0.133092 -0.109587 0.780583 6.95097 7.02343 9.35089 9.75282 9.55463 9.46575 8.65182 8.72753 8.04996 6.60738 6.64203 5.95955 4.23013 4.31468 3.39322 0.711178 0.0714174 0.706613 0.733459 0.0523505 0.0497292 0.844713 0.0629302 0.836199 0.871691 0.0660297 0.0779753 0.875186 0.0630267 0.886934 0.866322 0.0766257 0.0548565 0.856546 0.0659849 0.862172 0.876439 0.0776614 0.0646764 0.855056 0.0579848 0.874077 0.858836 0.0521286 0.0478239 0.835666 0.060054 0.815826 0.789772 0.0655121 0.0822821 0.0237298 0.0233529 0.0232354 0.0228664 0.0227411 0.0223799 0.0222467 0.0218934 0.0217523 0.0214069 0.0212579 0.0209203 0.430055 0.429794 0.419816 0.42082 0.409576 0.411786 0.428424 0.422056 0.417439 0.414543 0.406453 0.406855 0.39729 0.402697 0.386254 0.387144 0.375218 0.371841 0.359103 0.361299 0.348221 0.354021 0.337339 0.346514 0.331098 0.336711 0.320061 0.324254 0.309024 0.311883 0.297212 0.29241 0.286204 0.279399 0.275196 0.266555
0.21 3.57273 3.5927 -0.0874724 -0.0602799 0.887058 7.75778 7.8398 10.6146 11.5877 11.373 11.4408 10.543 10.6082 9.76363 7.98185 8.01701 7.17298 4.98576 5.13222 3.98595 0.612506 0.0721344 0.602537 0.656356 0.055132 0.0524313 0.812852 0.0667398 0.816226 0.871926 0.0687942 0.0794409 0.878537 0.0661943 0.887525 0.87236 0.0787478 0.0588719 0.858953 0.0691232 0.863317 0.865056 0.0795131 0.067362 0.835223 0.0605003 0.850653 0.826071 0.0549955 0.0511126 0.789259 0.0629264 0.76959 0.732561 0.0683953 0.0848381 0.0239946 0.0236623 0.0234947 0.0231693 0.0229948 0.0226763 0.0224949 0.0221834 0.021995 0.0216904 0.0214951 0.0211974 0.417894 0.416014 0.407945 0.411546 0.397995 0.406813 0.442056 0.437724 0.430721 0.433327 0.419386 0.428571 0.418888 0.424209 0.407252 0.408061 0.395616 0.392163 0.377408 0.379643 0.365971 0.371035 0.354534 0.362245 0.343713 0.349932 0.332256 0.335907 0.320799 0.322045 0.303873 0.298035 0.292618 0.283392 0.281364 0.269026
0.25 3.67029 3.68295 -0.0385967 -0.0269776 0.855507 7.78985 7.84968 10.9173 12.6779 12.5414 12.8739 12.0079 12.0277 11.0606 9.02911 9.04134 8.04886 5.46163 5.66805 4.34103 0.540708 0.0728931 0.526023 0.600173 0.0576819 0.054612 0.787602 0.0707303 0.802481 0.87704 0.0713341 0.0804073 0.889792 0.0694841 0.897904 0.888704 0.0810617 0.0628735 0.873872 0.072152 0.876917 0.867447 0.0816007 0.0703231 0.831056 0.0629416 0.841335 0.80743 0.0579371 0.0545642 0.75785 0.0655817 0.739025 0.692101 0.0711904 0.0874587 0.0236415 0.0233637 0.023149 0.022877 0.0226564 0.0223902 0.0221639 0.0219035 0.0216714 0.0214167 0.0211788 0.02093 0.392811 0.388812 0.383459 0.390097 0.374106 0.390868 0.445709 0.445032 0.43428 0.444596 0.422852 0.443583 0.43473 0.439708 0.422654 0.423644 0.410578 0.407801 0.39129 0.393333 0.379433 0.382846 0.367575 0.37227 0.350605 0.356506 0.338919 0.340837 0.327232 0.32543 0.30329 0.296872 0.292057 0.280665 0.280824 0.26486
0.29 3.54377 3.5348 0.00673641 -0.0160031 0.724796 7.32849 7.31912 10.5542 13.17 13.2168 13.8876 13.1524 13.1052 12.0602 9.86692 9.8261 8.69281 5.76396 6.01309 4.54111 0.492803 0.0736965 0.47434 0.560036 0.0600525 0.0564229 0.763423 0.0748672 0.787297 0.880325 0.0736624 0.0809621 0.901481 0.0729494 0.910872 0.90759 0.0835314 0.0668444 0.893353 0.075148 0.89527 0.877812 0.0839477 0.0735637 0.837481 0.0653384 0.842415 0.800005 0.0610127 0.0582284 0.739628 0.0680816 0.72109 0.665627 0.0739433 0.0901717 0.0229688 0.0227457 0.0224903 0.0222718 0.0220118 0.0217979 0.0215333 0.0213241 0.0210547 0.0208502 0.0205762 0.0203763 0.364649 0.358398 0.355967 0.365251 0.347285 0.371352 0.443365 0.447035 0.431997 0.451033 0.420629 0.454217 0.447276 0.45213 0.434852 0.436582 0.422427 0.421206 0.403442 0.405158 0.391216 0.392619 0.378991 0.380096 0.355606 0.360494 0.343753 0.343116 0.331899 0.326109 0.299863 0.293137 0.288757 0.275428 0.277651 0.258246
0.33 3.30986 3.26175 0.0451271 -0.0221538 0.546271 6.66671 6.53366 9.83892 13.2225 13.5409 14.5847 14.0531 13.9417 12.8589 10.5835 10.4583 9.1927 5.98452 6.248 4.65794 0.461511 0.0745326 0.440053 0.529778 0.062291 0.0580211 0.737735 0.0790774 0.76687 0.879189 0.0758094 0.0811783 0.910219 0.0766162 0.922673 0.924962 0.0860999 0.0707534 0.912575 0.0781773 0.913759 0.891618 0.0865475 0.0770441 0.84993 0.0677316 0.849839 0.800042 0.0642573 0.0621277 0.731109 0.0704687 0.711769 0.648985 0.0767107 0.0930144 0.022155 0.0219814 0.0216934 0.0215234 0.0212319 0.0210655 0.0207703 0.0206075 0.0203087 0.0201496 0.0198472 0.0196916 0.338492 0.330079 0.330433 0.341447 0.322373 0.351878 0.436917 0.444733 0.425714 0.453538 0.414511 0.461279 0.457291 0.462512 0.444588 0.447742 0.431886 0.433082 0.414651 0.416007 0.402085 0.401563 0.38952 0.387235 0.360493 0.36394 0.348476 0.344848 0.33646 0.326235 0.296044 0.289061 0.285079 0.269922 0.274115 0.251433
0.37 3.05294 2.94719 0.0754677 -0.036757 0.36109 6.0082 5.69945 8.99877 12.9652 13.6105 15.0329 14.7525 14.6051 13.5179 11.2268 10.9902 9.60427 6.18315 6.42601 4.73766 0.440843 0.0753844 0.417044 0.505315 0.064431 0.0595285 0.710802 0.0832674 0.740614 0.873169 0.077823 0.0811214 0.915068 0.0804893 0.931974 0.939341 0.0887087 0.0745681 0.929297 0.0812888 0.930264 0.906128 0.0893749 0.0807092 0.865227 0.0701578 0.860595 0.804628 0.0676891 0.0662674 0.729424 0.0727692 0.708008 0.638918 0.0795456 0.0960234 0.021304 0.0211726 0.0208601 0.0207315 0.0204163 0.0202904 0.0199725 0.0198493 0.0195286 0.0194083 0.0190848 0.0189672 0.316287 0.305916 0.308757 0.320408 0.301226 0.333838 0.427482 0.438467 0.416521 0.45245 0.40556 0.465105 0.46498 0.471164 0.452064 0.457314 0.439148 0.443507 0.424929 0.425983 0.412052 0.409974 0.399176 0.394159 0.365881 0.367674 0.353685 0.346929 0.341489 0.326768 0.293017 0.285644 0.282164 0.265162 0.271312 0.245443
