t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.01 -7.57478e-14 -8.8861e-14 -9.7703e-14 -1.02343e-13 -1.81615e-13 -8.38422e-14 -7.45057e-14 -6.5271e-14 -1.9115e-13 -1.95806e-13 -1.07237e-13 1.49185e-13 9.79063e-14 9.3253e-14 -1.07218e-13 6.05525e-14 -2.18922e-13 -3.30417e-13 -3.81837e-13 -5.59114e-14 0.992364 0.07776 0.99121 0.992927 0.0368601 0.0397867 0.992613 0.0327541 0.985754 0.992696 0.0663418 0.0782209 0.991757 0.0426817 0.986535 0.98967 0.0698643 0.0564277 0.99296 0.0362738 0.989675 0.989039 0.069811 0.0655447 0.989716 0.0364037 0.991487 0.985795 0.040639 0.0423648 0.985921 0.0546212 0.989612 0.990426 0.0639305 0.0325693 0.00202664 0.0025695 0.00198442 0.00251597 0.0019422 0.00246244 0.00189998 0.00240891 0.00185776 0.00235538 0.00181553 0.00230185 0.0607773 0.0607092 0.0593302 0.059315 0.0578831 0.0579183 0.0564529 0.0560608 0.0550054 0.0548153 0.0535579 0.0535597 0.0520649 0.0517892 0.0506186 0.050431 0.0491724 0.0490682 0.0477844 0.0476245 0.0463364 0.0461666 0.0448883 0.0447097 0.0432984 0.0433757 0.0418551 0.0418094 0.0404118 0.0402515 0.0388184 0.0389633 0.0373806 0.0375363 0.0359429 0.036108
0.05 0.397476 0.398064 -0.0817679 -0.0843042 0.037305 0.932424 0.939309 1.25325 1.23093 1.22602 1.18993 1.07127 1.07137 0.996117 0.824882 0.823058 0.726775 0.521577 0.522702 0.41631 0.976355 0.0764664 0.973361 0.977146 0.0405438 0.0437547 0.977765 0.0378168 0.962363 0.977071 0.0679746 0.0792246 0.97623 0.0461074 0.963903 0.970916 0.07228 0.0596583 0.977839 0.0404559 0.970239 0.969087 0.0715458 0.0671408 0.97006 0.0395602 0.973988 0.961386 0.0436667 0.0452742 0.960668 0.0566315 0.969262 0.971451 0.0653933 0.0359612 0.0126675 0.0154643 0.0124036 0.0151422 0.0121397 0.01482 0.0118758 0.0144978 0.0116119 0.0141756 0.011348 0.0138535 0.246922 0.246411 0.241043 0.240882 0.235164 0.235338 0.229461 0.226818 0.223577 0.222249 0.217694 0.217614 0.211538 0.209614 0.205662 0.204334 0.199786 0.199023 0.194203 0.193106 0.188318 0.187168 0.182433 0.181236 0.175552 0.176071 0.1697 0.169398 0.163849 0.16278 0.156925 0.157928 0.151113 0.1522 0.145301 0.146462
0.09 1.35458 1.35772 -0.152083 -0.155739 0.260627 3.09726 3.12115 4.11392 4.07826 4.05648 3.95569 3.58986 3.58888 3.34851 2.79145 2.78392 2.46355 1.76981 1.77421 1.41032 0.936241 0.0758853 0.929565 0.93808 0.0442824 0.047683 0.948115 0.0428218 0.922833 0.948231 0.0700217 0.0805193 0.948704 0.0495684 0.928205 0.938904 0.0748686 0.0629348 0.948529 0.0445744 0.935891 0.933555 0.0735231 0.0689905 0.932812 0.0427547 0.93912 0.917251 0.0467071 0.0482705 0.912464 0.0588003 0.927321 0.930603 0.0668567 0.039318 0.0192996 0.0229353 0.0188975 0.0224575 0.0184954 0.0219797 0.0180934 0.0215019 0.0176913 0.0210241 0.0172892 0.0205462 0.362596 0.36116 0.353963 0.353459 0.34533 0.345713 0.338183 0.332121 0.329512 0.32648 0.320841 0.320687 0.311886 0.307391 0.303222 0.300053 0.294559 0.292647 0.286204 0.283657 0.277531 0.274858 0.268858 0.266071 0.257616 0.258792 0.249029 0.248281 0.240442 0.237901 0.228966 0.231352 0.220486 0.223063 0.212006 0.214753
0.13 2.41523 2.42361 -0.161534 -0.155531 0.566057 5.4371 5.48072 7.21864 7.23592 7.18723 7.03935 6.41025 6.40358 5.97479 4.97675 4.95826 4.37715 3.11408 3.12399 2.46243 0.858347 0.0757376 0.846279 0.866707 0.047997 0.0514435 0.908445 0.0477002 0.880297 0.917891 0.0723423 0.081922 0.920226 0.0530134 0.896931 0.907432 0.0775601 0.0662258 0.914654 0.0485665 0.899977 0.894588 0.0756514 0.0710191 0.887636 0.0459136 0.894422 0.864196 0.0497111 0.0513154 0.84958 0.0610098 0.867193 0.867388 0.0682321 0.0425698 0.0227912 0.0264316 0.0223164 0.025881 0.0218416 0.0253303 0.0213668 0.0247797 0.020892 0.024229 0.0204171 0.0236783 0.424916 0.421842 0.414799 0.413993 0.404682 0.406036 0.40227 0.392822 0.391955 0.38781 0.381641 0.382533 0.372421 0.365334 0.362076 0.356933 0.351731 0.348431 0.341009 0.336968 0.330675 0.326289 0.320342 0.315639 0.304872 0.306669 0.294709 0.293209 0.284547 0.279973 0.268219 0.2721 0.258285 0.26232 0.248351 0.252517
0.17 3.26522 3.28033 -0.138355 -0.109678 0.822746 7.25233 7.30695 9.69494 9.94061 9.87241 9.745 8.90902 8.88702 8.28079 6.8715 6.83465 6.00611 4.20849 4.22501 3.29175 0.751012 0.0758182 0.733929 0.775895 0.05156 0.0548023 0.870851 0.0525102 0.850036 0.900784 0.074721 0.0831928 0.90474 0.056489 0.885215 0.892171 0.0802556 0.069508 0.892804 0.0524418 0.879716 0.869228 0.0778526 0.07318 0.85271 0.048987 0.857431 0.820624 0.0526841 0.0543975 0.792226 0.063079 0.806246 0.796922 0.0695501 0.0457601 0.0243575 0.0276244 0.0238501 0.0270489 0.0233426 0.0264734 0.0228352 0.0258979 0.0223277 0.0253224 0.0218203 0.0247468 0.44493 0.439656 0.434337 0.434127 0.423743 0.428356 0.436665 0.425774 0.425468 0.422579 0.414272 0.418977 0.408421 0.399943 0.397076 0.390708 0.385731 0.381366 0.372509 0.367565 0.361221 0.355428 0.349932 0.343352 0.329921 0.33194 0.318924 0.316232 0.307927 0.300844 0.285758 0.290427 0.275175 0.2795 0.264591 0.268585
0.21 3.75719 3.7777 -0.102523 -0.0510324 0.953009 8.21203 8.26134 11.1436 11.9006 11.8517 11.8546 10.9105 10.8572 10.0985 8.34336 8.27676 7.23176 4.9753 4.99756 3.84177 0.646045 0.0760568 0.625968 0.692109 0.0548555 0.0575526 0.841307 0.0573652 0.833422 0.897659 0.0769898 0.0841694 0.90405 0.0600846 0.89127 0.894712 0.0829172 0.0727836 0.888829 0.0562561 0.878664 0.862459 0.0801252 0.0754919 0.836423 0.0519708 0.837725 0.794815 0.05568 0.0575571 0.752571 0.0648858 0.758884 0.736304 0.0709211 0.0490103 0.0247699 0.0275306 0.0242539 0.0269571 0.0237378 0.0263835 0.0232218 0.0258099 0.0227057 0.0252364 0.0221897 0.0246628 0.435272 0.427772 0.424908 0.426795 0.414544 0.425369 0.452904 0.44331 0.441291 0.442689 0.429678 0.441502 0.431061 0.422754 0.419087 0.412639 0.407113 0.402432 0.391519 0.386421 0.379655 0.372911 0.367791 0.359514 0.342931 0.344634 0.3315 0.327131 0.320069 0.310044 0.291028 0.295326 0.280249 0.283109 0.269471 0.27099
0.25 3.8944 3.91435 -0.0620128 -0.00639198 0.939845 8.33698 8.35903 11.5782 13.1161 13.1552 13.4039 12.4616 12.3601 11.4787 9.45724 9.34416 8.1158 5.47922 5.50329 4.1721 0.565279 0.0764505 0.543589 0.628435 0.0578519 0.0596913 0.817073 0.0623262 0.822606 0.900659 0.0790823 0.0848181 0.911492 0.0638647 0.905677 0.907671 0.085561 0.0760585 0.897841 0.0600647 0.89028 0.869256 0.0825174 0.0779976 0.836011 0.0548902 0.833613 0.784463 0.0587595 0.0608561 0.730442 0.0664292 0.727984 0.692013 0.0724405 0.0524187 0.0245146 0.0267615 0.0240039 0.026204 0.0234932 0.0256464 0.0229824 0.0250889 0.0224717 0.0245314 0.021961 0.0239738 0.410027 0.400646 0.400264 0.405271 0.390501 0.409205 0.458535 0.452439 0.446778 0.45487 0.435021 0.456562 0.446857 0.439929 0.434444 0.428981 0.422031 0.417961 0.404837 0.400098 0.392569 0.385229 0.380302 0.370533 0.35065 0.351596 0.338962 0.332511 0.327273 0.313934 0.290716 0.293609 0.279949 0.279845 0.269182 0.266303
0.29 3.77708 3.78488 -0.020374 0.0125133 0.8151 7.88535 7.84852 11.2699 13.7166 13.9262 14.5065 13.6639 13.5059 12.5334 10.3292 10.1487 8.7674 5.82167 5.83895 4.36815 0.510038 0.0769868 0.487107 0.582683 0.060588 0.0613742 0.79322 0.0673869 0.810039 0.903253 0.0809937 0.0851605 0.920614 0.0678552 0.921131 0.923808 0.0882088 0.079325 0.912753 0.0639067 0.907127 0.88295 0.0850737 0.0807192 0.845484 0.0577779 0.83953 0.784286 0.0619676 0.0643441 0.721029 0.0677793 0.710201 0.662428 0.07416 0.0560319 0.0238953 0.025678 0.0233974 0.025143 0.0228996 0.0246081 0.0224018 0.0240731 0.021904 0.0235381 0.0214062 0.0230032 0.380066 0.369174 0.371017 0.379186 0.361968 0.388281 0.457599 0.456172 0.445866 0.462055 0.434132 0.467013 0.458829 0.453991 0.446084 0.442419 0.433338 0.430787 0.415785 0.411639 0.403186 0.395501 0.390586 0.379592 0.356695 0.356599 0.344805 0.336013 0.332915 0.316026 0.288698 0.28951 0.278006 0.274032 0.267313 0.25892
0.33 3.5278 3.50712 0.0194611 0.00837883 0.630072 7.1679 7.0304 10.5458 13.853 14.3099 15.2671 14.6003 14.3923 13.3601 11.0539 10.7838 9.27697 6.08624 6.08269 4.49669 0.473655 0.0776325 0.449468 0.548537 0.0631217 0.0627874 0.767017 0.0725001 0.791715 0.902477 0.0827432 0.0852165 0.927995 0.0720546 0.934289 0.938987 0.0908656 0.0825663 0.928555 0.0678077 0.924409 0.898847 0.087814 0.0836484 0.859956 0.060663 0.850697 0.789983 0.0653325 0.0680485 0.719908 0.0690174 0.701421 0.64375 0.0761023 0.0598648 0.0230988 0.0244878 0.0226176 0.0239776 0.0221364 0.0234674 0.0216552 0.0229573 0.0211739 0.0224471 0.0206927 0.021937 0.3515 0.339353 0.343131 0.353721 0.334762 0.366993 0.452033 0.455454 0.440442 0.465273 0.428852 0.473961 0.46815 0.465757 0.455146 0.453847 0.442142 0.441879 0.425578 0.422087 0.412681 0.40487 0.399785 0.387929 0.362624 0.361335 0.350536 0.339298 0.338449 0.317951 0.286875 0.285251 0.27625 0.26802 0.265625 0.251301
0.37 3.24231 3.17411 0.0550239 -0.00948345 0.430165 6.42136 6.13659 9.66037 13.6519 14.4128 15.7593 15.3218 15.0876 14.0246 11.6874 11.3085 9.70069 6.3253 6.28188 4.59709 0.449629 0.0783487 0.424163 0.52119 0.0655024 0.0640825 0.738517 0.0775938 0.766712 0.897514 0.0843683 0.085006 0.932436 0.0764471 0.944297 0.951593 0.0935197 0.0857641 0.942682 0.0717848 0.939827 0.91438 0.0907353 0.0867577 0.87629 0.0635705 0.864035 0.79882 0.0688686 0.0719768 0.724133 0.07021 0.698539 0.632652 0.0782772 0.0639204 0.0222381 0.0233058 0.0217748 0.0228202 0.0213115 0.0223347 0.0208482 0.0218492 0.0203849 0.0213636 0.0199217 0.0208781 0.326892 0.313653 0.319108 0.330995 0.311325 0.347127 0.442942 0.450536 0.431585 0.464883 0.420227 0.477868 0.475256 0.47548 0.462054 0.463508 0.448852 0.451465 0.434454 0.431615 0.421288 0.413579 0.408123 0.395853 0.368902 0.366362 0.356605 0.342957 0.344308 0.320325 0.286025 0.281818 0.275432 0.262888 0.264838 0.244611
