t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.01 -7.57478e-14 -8.8861e-14 -9.7703e-14 -1.02343e-13 -1.81615e-13 -8.38422e-14 -7.45057e-14 -6.5271e-14 -1.9115e-13 -1.95806e-13 -1.07237e-13 1.49185e-13 9.79063e-14 9.3253e-14 -1.07218e-13 6.05525e-14 -2.18922e-13 -3.30417e-13 -3.81837e-13 -5.59114e-14 0.984642 0.0475075 0.985111 0.986511 0.034869 0.0717013 0.984876 0.0604958 0.99138 0.983412 0.0798657 0.0636473 0.987559 0.0756049 0.992967 0.988894 0.0444539 0.0430545 0.990397 0.0323514 0.991324 0.98927 0.0596388 0.0504526 0.988922 0.0317744 0.992318 0.983221 0.0400772 0.0559407 0.989464 0.0346778 0.990734 0.990245 0.0774078 0.0729584 0.00248125 0.00180135 0.00242956 0.00176383 0.00237786 0.0017263 0.00232617 0.00168877 0.00227448 0.00165124 0.00222278 0.00161371 0.0603063 0.0603358 0.0588704 0.0589399 0.0574345 0.0575421 0.0560112 0.0563799 0.054575 0.054714 0.0531388 0.0530596 0.0518426 0.0521283 0.0504026 0.0505764 0.0489625 0.0490304 0.0476612 0.0477044 0.0462169 0.0462111 0.0447726 0.0447208 0.0432639 0.0434121 0.0418217 0.0417723 0.0403796 0.0401458 0.0389587 0.0390069 0.0375158 0.037553 0.0360729 0.0360999
0.05 0.391081 0.391289 -0.0842857 -0.0810688 0.0305926 0.922005 0.915287 1.23804 1.21355 1.21671 1.17648 1.06587 1.06862 0.996426 0.824429 0.820434 0.726169 0.521254 0.522256 0.415773 0.95613 0.0508533 0.957428 0.961152 0.0383356 0.0731989 0.958803 0.0644386 0.973448 0.958491 0.082196 0.0667103 0.964573 0.074924 0.977936 0.969541 0.0484474 0.0469603 0.971428 0.0365275 0.974106 0.969719 0.0610778 0.0526279 0.968391 0.0350451 0.975955 0.957606 0.0429177 0.0580975 0.968078 0.0389686 0.971795 0.971118 0.0784223 0.074804 0.0149036 0.0113937 0.0145931 0.0111563 0.0142826 0.010919 0.0139721 0.0106816 0.0136616 0.0104442 0.0133511 0.0102069 0.24341 0.243636 0.237614 0.238143 0.231819 0.232635 0.226306 0.228807 0.220503 0.221604 0.214701 0.214471 0.209809 0.211864 0.203981 0.205314 0.198153 0.198802 0.193308 0.19366 0.18745 0.18748 0.181592 0.181319 0.175328 0.176325 0.169484 0.169236 0.16364 0.162231 0.157828 0.158225 0.151982 0.152319 0.146137 0.146417
0.09 1.32153 1.32145 -0.154624 -0.150292 0.227345 3.03056 3.00887 4.02819 3.99152 4.00799 3.89427 3.55936 3.57255 3.34464 2.78761 2.76897 2.45748 1.76888 1.77113 1.40776 0.893744 0.0542111 0.896227 0.906105 0.0418356 0.0746981 0.913734 0.0682986 0.93816 0.921157 0.084341 0.0697223 0.926732 0.0750369 0.949732 0.936991 0.0522857 0.0507421 0.937036 0.0406915 0.942357 0.934765 0.0627069 0.0549119 0.930182 0.0384099 0.942561 0.91345 0.0457541 0.0603807 0.924116 0.0433197 0.93171 0.930165 0.0795788 0.0766787 0.0220754 0.0175179 0.0216155 0.017153 0.0211556 0.016788 0.0206957 0.0164231 0.0202358 0.0160581 0.0197759 0.0156932 0.353076 0.353669 0.34467 0.3462 0.336263 0.338685 0.33042 0.336199 0.321948 0.325071 0.313475 0.314075 0.307412 0.312349 0.298873 0.302237 0.290334 0.292208 0.283998 0.284954 0.275392 0.275597 0.266786 0.266286 0.257121 0.259402 0.24855 0.248103 0.239979 0.236988 0.230955 0.232054 0.222401 0.223356 0.213847 0.214667
0.13 2.32332 2.32054 -0.150076 -0.159057 0.478057 5.22872 5.1893 6.96804 7.0068 7.05558 6.89046 6.32504 6.35733 5.9561 4.96529 4.91733 4.35714 3.11441 3.11498 2.45637 0.793793 0.0574759 0.795823 0.819759 0.0452441 0.075935 0.862901 0.0720893 0.893533 0.888917 0.0862257 0.072463 0.891688 0.0757237 0.919214 0.904966 0.0559242 0.0543491 0.900128 0.044783 0.907312 0.896108 0.0644374 0.0572485 0.88459 0.0417995 0.898567 0.86188 0.0485402 0.062728 0.86272 0.0476295 0.872687 0.867014 0.0807369 0.0784812 0.0254231 0.0208639 0.0248935 0.0204292 0.0243638 0.0199945 0.0238342 0.0195599 0.0233045 0.0191252 0.0227749 0.0186905 0.406503 0.407404 0.396824 0.400223 0.387146 0.392919 0.388895 0.398331 0.378923 0.385521 0.368951 0.372848 0.36465 0.372678 0.354521 0.360157 0.344392 0.34776 0.33729 0.339017 0.327069 0.327473 0.316848 0.316008 0.304102 0.307672 0.293966 0.293173 0.283829 0.278966 0.271274 0.273266 0.261227 0.262822 0.25118 0.252404
0.17 3.08526 3.07481 -0.0945163 -0.140813 0.65033 6.8197 6.76104 9.1925 9.50416 9.62045 9.48468 8.74395 8.79484 8.23329 6.84929 6.75695 5.96401 4.21362 4.20658 3.28051 0.68252 0.0605347 0.6803 0.724881 0.0484583 0.0766809 0.822014 0.0758566 0.854961 0.874178 0.0879109 0.0747536 0.875451 0.0768106 0.901655 0.888717 0.059443 0.0578304 0.878294 0.0487659 0.885602 0.870436 0.066267 0.0596508 0.849812 0.0451519 0.860869 0.81987 0.0513017 0.0651254 0.803517 0.0517515 0.811346 0.796699 0.0818681 0.0802564 0.0265663 0.0224767 0.0260128 0.0220085 0.0254593 0.0215402 0.0249059 0.0210719 0.0243524 0.0206037 0.0237989 0.0201354 0.418363 0.418855 0.408402 0.414366 0.398441 0.40961 0.418458 0.43097 0.407728 0.419225 0.396998 0.407517 0.398017 0.408151 0.386961 0.394202 0.375905 0.380403 0.367638 0.36999 0.356498 0.356839 0.345357 0.343808 0.32897 0.333166 0.318004 0.316391 0.307038 0.300008 0.289403 0.291913 0.278685 0.280156 0.267966 0.268472
0.21 3.49122 3.46467 -0.0168486 -0.123838 0.687558 7.55824 7.46765 10.3814 11.2317 11.4702 11.4844 10.6527 10.7104 10.0108 8.30887 8.1585 7.16253 4.98823 4.96594 3.82248 0.590569 0.063324 0.581479 0.645672 0.0514667 0.076941 0.793306 0.079653 0.827493 0.873072 0.0894811 0.076555 0.876597 0.0782322 0.899947 0.889914 0.0629466 0.0612684 0.87565 0.0526461 0.881976 0.862824 0.0682545 0.0621847 0.833778 0.0484375 0.83951 0.794657 0.0541124 0.0676338 0.760819 0.0555637 0.762603 0.736109 0.0830595 0.0821648 0.0264847 0.0230287 0.0259329 0.022549 0.0253811 0.0220692 0.0248294 0.0215894 0.0242776 0.0211097 0.0237258 0.0206299 0.405067 0.403993 0.395422 0.403914 0.385778 0.403369 0.431483 0.446294 0.420419 0.437886 0.409355 0.429317 0.419149 0.430187 0.407506 0.415549 0.395863 0.401064 0.386063 0.388713 0.374364 0.374233 0.362666 0.359922 0.341897 0.345799 0.330501 0.327389 0.319104 0.309454 0.29468 0.296872 0.283766 0.2838 0.272852 0.270888
0.25 3.57888 3.52415 0.0595626 -0.119719 0.60494 7.56327 7.40842 10.6327 12.2326 12.6582 12.9407 12.1073 12.1588 11.3461 9.4092 9.18756 8.01758 5.50131 5.45441 4.14077 0.526441 0.0658429 0.510126 0.587959 0.0543173 0.0769099 0.770595 0.083498 0.805994 0.876308 0.0909716 0.0779189 0.885834 0.0799973 0.907754 0.901632 0.0664797 0.0647 0.885931 0.0564583 0.891043 0.868541 0.0704537 0.0649071 0.83344 0.0516593 0.833498 0.78398 0.0570406 0.0703361 0.736045 0.0590263 0.730051 0.691607 0.084416 0.0843424 0.0257638 0.0229498 0.025227 0.0224717 0.0246903 0.0219936 0.0241535 0.0215155 0.0236168 0.0210373 0.02308 0.0205592 0.380854 0.37723 0.371786 0.382078 0.362718 0.386253 0.435284 0.451847 0.424123 0.448161 0.412962 0.444059 0.434304 0.445567 0.42224 0.430766 0.410176 0.416104 0.39922 0.401869 0.387122 0.3862 0.375024 0.37075 0.349584 0.352441 0.337931 0.332695 0.326279 0.313501 0.293987 0.294978 0.283099 0.280447 0.27221 0.266192
0.29 3.45887 3.36143 0.120973 -0.12672 0.453262 7.12289 6.85628 10.2446 12.6613 13.3332 13.9682 13.2135 13.2571 12.3584 10.2659 9.95946 8.64068 5.85292 5.7692 4.32086 0.484606 0.0681192 0.461907 0.546736 0.0570607 0.0768 0.748318 0.0873684 0.784077 0.877699 0.0923894 0.0789087 0.895904 0.0821251 0.918526 0.916937 0.0700324 0.0681138 0.90172 0.0602448 0.9059 0.881184 0.072887 0.0678382 0.842771 0.054837 0.837676 0.782966 0.060129 0.0732904 0.724759 0.062165 0.710666 0.661566 0.0860053 0.0868516 0.0247474 0.0225128 0.0242318 0.0220438 0.0237162 0.0215748 0.0232007 0.0211058 0.0226851 0.0206367 0.0221695 0.0201677 0.354671 0.347957 0.346227 0.357267 0.337782 0.365719 0.433447 0.451305 0.422333 0.453084 0.411219 0.454161 0.446083 0.457488 0.433692 0.442912 0.4213 0.428442 0.410229 0.412705 0.397798 0.395978 0.385367 0.379516 0.355597 0.356961 0.343744 0.335966 0.331891 0.315598 0.29143 0.290543 0.280636 0.274445 0.269842 0.258757
0.33 3.24233 3.08679 0.162861 -0.137695 0.28259 6.51412 6.0843 9.52124 12.677 13.635 14.6656 14.0555 14.1071 13.1514 10.9732 10.5694 9.12398 6.12605 5.98963 4.43043 0.45754 0.0701838 0.42974 0.515997 0.0597292 0.0767628 0.724389 0.0912068 0.758234 0.874758 0.093748 0.0795763 0.903365 0.0846157 0.928581 0.931721 0.0735692 0.0714785 0.91812 0.0640432 0.921865 0.896232 0.0755494 0.0709677 0.856941 0.0579944 0.847428 0.787649 0.0633995 0.0765227 0.722403 0.0650321 0.700393 0.642223 0.0878606 0.089707 0.0236322 0.021889 0.0231399 0.0214329 0.0226476 0.0209769 0.0221552 0.0205209 0.0216629 0.0200649 0.0211705 0.0196089 0.330832 0.320919 0.322955 0.333675 0.315078 0.345435 0.427678 0.446184 0.416712 0.453863 0.405746 0.460535 0.455344 0.467199 0.442696 0.453129 0.430047 0.439122 0.420174 0.422434 0.407442 0.404826 0.394709 0.387517 0.361467 0.361149 0.349418 0.338919 0.337369 0.317391 0.289057 0.285856 0.278351 0.268169 0.267646 0.251028
0.37 3.00661 2.77842 0.186553 -0.146237 0.125739 5.9193 5.28228 8.68013 12.4078 13.6638 15.1006 14.6843 14.779 13.7949 11.5874 11.077 9.52484 6.37285 6.16443 4.50999 0.439625 0.072066 0.408121 0.491771 0.0623372 0.0768846 0.699383 0.0949301 0.727942 0.866967 0.0950847 0.0799785 0.907136 0.0874516 0.936488 0.944244 0.0770476 0.0747607 0.932721 0.0678837 0.936558 0.911195 0.07842 0.074268 0.872899 0.0611552 0.859718 0.79549 0.06686 0.080034 0.725814 0.0676824 0.696111 0.630295 0.0899964 0.0929044 0.0225265 0.021184 0.0220572 0.0207427 0.0215879 0.0203014 0.0211186 0.01986 0.0206493 0.0194187 0.02018 0.0189774 0.310827 0.297935 0.303426 0.312938 0.296026 0.326863 0.419053 0.437187 0.408308 0.451042 0.397563 0.463578 0.462334 0.475139 0.449491 0.461768 0.436649 0.448407 0.429235 0.431339 0.416227 0.413065 0.40322 0.395117 0.367653 0.365641 0.355398 0.3422 0.343143 0.319536 0.28772 0.281949 0.277064 0.262721 0.266407 0.24417
