t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.01 -7.57478e-14 -8.8861e-14 -9.7703e-14 -1.02343e-13 -1.81615e-13 -8.38422e-14 -7.45057e-14 -6.5271e-14 -1.9115e-13 -1.95806e-13 -1.07237e-13 1.49185e-13 9.79063e-14 9.3253e-14 -1.07218e-13 6.05525e-14 -2.18922e-13 -3.30417e-13 -3.81837e-13 -5.59114e-14 0.986996 0.0631383 0.992244 0.991943 0.0675411 0.0352615 0.993067 0.0402031 0.983355 0.992961 0.0588952 0.0496798 0.983753 0.0370725 0.98326 0.985679 0.043081 0.0456522 0.98431 0.0530961 0.98269 0.988792 0.0379844 0.0386971 0.992906 0.0563178 0.986783 0.990032 0.0374114 0.0725726 0.986799 0.0794146 0.992373 0.988069 0.0781697 0.0613252 0.00162626 0.00203339 0.00159238 0.00199103 0.0015585 0.00194867 0.00152462 0.0019063 0.00149074 0.00186394 0.00145686 0.00182158 0.0604494 0.0607706 0.0590101 0.0593157 0.0575709 0.0578611 0.0564783 0.0559248 0.0550301 0.0547572 0.053582 0.0535757 0.051645 0.0516188 0.0502104 0.0502466 0.0487758 0.0488708 0.0473672 0.04729 0.0459319 0.0459994 0.0444965 0.0446998 0.043437 0.04317 0.0419891 0.0417989 0.0405412 0.0404232 0.0388519 0.0390714 0.0374129 0.0375431 0.035974 0.036021
0.05 0.39317 0.395762 -0.0782512 -0.0895586 0.0294248 0.916164 0.940004 1.25347 1.23587 1.2171 1.18209 1.05642 1.0624 0.982644 0.808537 0.812376 0.720469 0.526649 0.518202 0.416083 0.962943 0.0648858 0.975933 0.974853 0.0698516 0.0393598 0.977593 0.043941 0.957206 0.976248 0.0607455 0.0523272 0.959794 0.040407 0.956479 0.959818 0.0458492 0.0478622 0.958521 0.0546546 0.954343 0.968223 0.0412263 0.0415734 0.976579 0.0594682 0.963348 0.970234 0.0412866 0.0746428 0.963946 0.0818589 0.976182 0.966027 0.0813854 0.0654966 0.0102939 0.0124172 0.0100794 0.0121585 0.00986498 0.0118998 0.00965052 0.0116412 0.00943606 0.0113825 0.00922161 0.0111238 0.244556 0.246858 0.238734 0.240899 0.232911 0.234944 0.229504 0.225924 0.223619 0.221791 0.217734 0.217571 0.20886 0.208451 0.203059 0.202973 0.197257 0.197477 0.191395 0.190818 0.185595 0.186009 0.179796 0.18114 0.176438 0.174674 0.170557 0.169297 0.164676 0.163889 0.157256 0.158714 0.151431 0.15227 0.145607 0.145869
0.09 1.33393 1.34699 -0.130504 -0.182698 0.22796 3.01689 3.12737 4.11141 4.09384 4.01196 3.91409 3.52437 3.54086 3.28275 2.7117 2.7344 2.43354 1.79043 1.75257 1.40773 0.908834 0.0669449 0.934785 0.933472 0.0720036 0.043372 0.945395 0.0475665 0.914541 0.944281 0.0629343 0.0550412 0.923763 0.0436889 0.915893 0.918218 0.0486897 0.050187 0.917118 0.056403 0.909875 0.931238 0.0444788 0.0444236 0.942066 0.0625009 0.921296 0.931049 0.0453007 0.0768831 0.919895 0.0844222 0.940389 0.921013 0.084379 0.0695859 0.0158442 0.0186171 0.0155141 0.0182292 0.015184 0.0178414 0.0148539 0.0174535 0.0145238 0.0170656 0.0141937 0.0166778 0.356358 0.362343 0.347873 0.353519 0.339388 0.344705 0.337883 0.330113 0.329219 0.325228 0.320555 0.320154 0.306102 0.304699 0.2976 0.296691 0.289097 0.288658 0.279806 0.278396 0.271327 0.272136 0.262848 0.26574 0.259474 0.255551 0.250825 0.247979 0.242176 0.240342 0.229983 0.233344 0.221465 0.223286 0.212947 0.213337
0.13 2.3614 2.39649 -0.0936168 -0.229312 0.488029 5.22155 5.50302 7.20802 7.25767 7.06887 6.92559 6.26073 6.27657 5.81039 4.78066 4.84105 4.30634 3.15747 3.07025 2.45363 0.817416 0.0692078 0.853734 0.859211 0.0737973 0.0471029 0.901201 0.0510788 0.87062 0.910402 0.0653038 0.0577036 0.893103 0.0468617 0.881993 0.881191 0.0515791 0.052623 0.878155 0.0582457 0.869551 0.889975 0.0477 0.0472378 0.895549 0.0653637 0.872762 0.87943 0.0493667 0.0792021 0.860695 0.0869303 0.88461 0.855088 0.0870648 0.0735375 0.0189062 0.0216936 0.0185124 0.0212417 0.0181185 0.0207897 0.0177246 0.0203378 0.0173307 0.0198858 0.0169368 0.0194339 0.413066 0.424053 0.403232 0.414065 0.393397 0.404071 0.400978 0.38967 0.390696 0.385492 0.380415 0.381008 0.363763 0.360998 0.353658 0.351301 0.343554 0.341584 0.330942 0.328643 0.320913 0.32184 0.310885 0.314839 0.307403 0.301427 0.297156 0.292601 0.286909 0.283691 0.270237 0.275604 0.260228 0.262766 0.250219 0.250131
0.17 3.16349 3.22818 0.00619485 -0.258949 0.67439 6.83793 7.35478 9.6723 9.94828 9.64968 9.52745 8.66759 8.6532 7.99158 6.53467 6.63908 5.8884 4.27076 4.12945 3.27206 0.708972 0.0714365 0.74004 0.765847 0.0752117 0.050377 0.858367 0.0546155 0.841176 0.891686 0.0676085 0.0601179 0.881484 0.0499622 0.870194 0.866335 0.0545108 0.0551776 0.859199 0.0601394 0.85109 0.861897 0.0508831 0.0501041 0.8552 0.0680785 0.836316 0.832988 0.0533688 0.0815545 0.804325 0.0891577 0.822914 0.78506 0.0895203 0.077392 0.0204222 0.0229329 0.0199967 0.0224551 0.0195713 0.0219773 0.0191458 0.0214996 0.0187203 0.0210218 0.0182949 0.020544 0.428141 0.442556 0.417947 0.433935 0.407753 0.425219 0.433728 0.421896 0.422606 0.419347 0.411485 0.416363 0.398253 0.394372 0.387191 0.383379 0.376128 0.372388 0.360107 0.357216 0.349195 0.349628 0.338283 0.341838 0.332263 0.325259 0.321187 0.315252 0.310112 0.305187 0.288701 0.295067 0.278008 0.28012 0.267316 0.265483
0.21 3.60913 3.69742 0.127914 -0.286444 0.723188 7.60159 8.33462 11.1095 11.8614 11.5265 11.5321 10.5984 10.5155 9.69138 7.88506 8.01411 7.07314 5.0401 4.86056 3.80724 0.614761 0.0733698 0.627105 0.67982 0.0764685 0.053169 0.823699 0.0583399 0.826421 0.888785 0.0696719 0.062132 0.886245 0.0530863 0.877264 0.872215 0.057493 0.0578524 0.861256 0.0621038 0.85412 0.852516 0.0540685 0.0531315 0.832379 0.0707018 0.818926 0.802444 0.0572589 0.0839882 0.763225 0.0909773 0.770967 0.72671 0.0919237 0.0812592 0.0209937 0.0231228 0.0205563 0.0226411 0.0201189 0.0221594 0.0196816 0.0216777 0.0192442 0.0211959 0.0188068 0.0207142 0.416784 0.430303 0.406861 0.425791 0.396937 0.420999 0.447871 0.439267 0.436387 0.438979 0.424903 0.438114 0.420844 0.416505 0.409154 0.404488 0.397464 0.392497 0.378466 0.375336 0.366997 0.366297 0.355528 0.357113 0.344188 0.337298 0.332715 0.325735 0.321242 0.314194 0.294482 0.300238 0.283576 0.283734 0.272669 0.267643
0.25 3.71928 3.81136 0.232426 -0.308011 0.647564 7.61037 8.44548 11.5337 12.9943 12.7623 13.0065 12.1129 11.9297 10.9814 8.92465 9.03464 7.9261 5.52519 5.33387 4.12169 0.547103 0.0749206 0.539055 0.613908 0.0777704 0.0555833 0.79486 0.0623215 0.817463 0.892651 0.0714441 0.0637064 0.897953 0.0563225 0.892953 0.888978 0.0605275 0.0606288 0.876136 0.0641849 0.869654 0.857273 0.0573112 0.0563818 0.82659 0.0732779 0.816979 0.787542 0.0610721 0.0865954 0.738443 0.0924174 0.734524 0.684662 0.0944116 0.0852342 0.021003 0.0227416 0.0205654 0.0222678 0.0201279 0.021794 0.0196903 0.0213202 0.0192528 0.0208465 0.0188152 0.0203727 0.393146 0.401746 0.383785 0.402924 0.374425 0.403578 0.451186 0.448663 0.439617 0.451099 0.428048 0.452801 0.43747 0.433456 0.425318 0.420727 0.413166 0.408038 0.392359 0.389201 0.380469 0.378225 0.368579 0.367198 0.350312 0.344175 0.338635 0.330666 0.326958 0.317297 0.294192 0.29797 0.283296 0.280274 0.2724 0.263091
0.29 3.59991 3.66872 0.297768 -0.315421 0.502027 7.15247 7.92684 11.2093 13.4838 13.5127 14.0779 13.3091 13.0135 11.9779 9.77452 9.8097 8.5539 5.83105 5.65019 4.30457 0.502132 0.0761573 0.478113 0.566302 0.079178 0.0577495 0.767505 0.0665344 0.806274 0.895948 0.0729542 0.0648701 0.909581 0.0597274 0.90974 0.908544 0.063598 0.0634704 0.895816 0.0664249 0.889699 0.869754 0.0606524 0.0598656 0.832627 0.0758316 0.82444 0.78371 0.0648784 0.0894554 0.725965 0.09359 0.711911 0.656577 0.0970439 0.0893669 0.0206916 0.0220752 0.0202605 0.0216153 0.0198294 0.0211554 0.0193984 0.0206955 0.0189673 0.0202356 0.0185362 0.0197757 0.366643 0.368292 0.357914 0.375239 0.349184 0.38142 0.44796 0.452876 0.436474 0.458468 0.424988 0.463154 0.450547 0.447609 0.438032 0.434527 0.425517 0.421483 0.404539 0.401437 0.39228 0.388396 0.380021 0.37541 0.35469 0.349387 0.342867 0.333711 0.331044 0.318313 0.291787 0.292812 0.28098 0.274113 0.270173 0.256018
0.33 3.3687 3.38564 0.320904 -0.304443 0.339866 6.5217 7.07535 10.4555 13.4946 13.9167 14.8478 14.2574 13.8644 12.7747 10.52 10.4266 9.04332 6.04974 5.88719 4.42497 0.472402 0.077187 0.437744 0.531289 0.0806713 0.0597693 0.739596 0.070897 0.788653 0.89538 0.0742684 0.0656733 0.918021 0.0633281 0.924207 0.926647 0.0666752 0.0663364 0.915299 0.0688544 0.909599 0.885279 0.0641107 0.0635598 0.845532 0.0783778 0.836649 0.786648 0.0687463 0.0926166 0.721749 0.0946142 0.699499 0.638707 0.0998349 0.0936747 0.0202104 0.0212913 0.0197893 0.0208477 0.0193683 0.0204041 0.0189472 0.0199606 0.0185262 0.019517 0.0181051 0.0190734 0.342002 0.336471 0.333859 0.348255 0.325716 0.359074 0.44043 0.452658 0.429137 0.461934 0.417844 0.470111 0.460869 0.459675 0.448067 0.446582 0.435265 0.433509 0.415808 0.412804 0.403208 0.397872 0.390608 0.38309 0.359197 0.354439 0.347224 0.336562 0.335251 0.319104 0.28929 0.28731 0.278575 0.267674 0.267861 0.24873
0.37 3.11267 3.05145 0.310312 -0.276376 0.19352 5.91736 6.12566 9.52425 13.1706 14.0663 15.3786 14.9961 14.5481 13.4328 11.2032 10.94 9.4486 6.24277 6.0889 4.52223 0.452042 0.0781007 0.411374 0.50435 0.0822057 0.0617093 0.71161 0.0752925 0.763551 0.890001 0.0754792 0.0661805 0.922477 0.0671309 0.935423 0.941691 0.0697252 0.0691911 0.93222 0.071493 0.927259 0.901144 0.0676859 0.0674255 0.861757 0.08093 0.850737 0.793426 0.0727281 0.0960986 0.723062 0.0955845 0.694128 0.62799 0.102785 0.0981615 0.0196523 0.0204853 0.0192429 0.0200585 0.0188335 0.0196317 0.0184241 0.0192049 0.0180146 0.0187782 0.0176052 0.0183514 0.320944 0.309117 0.313303 0.324363 0.305661 0.338506 0.43 0.448104 0.418974 0.461706 0.407949 0.473987 0.468693 0.469819 0.455673 0.456991 0.442654 0.444151 0.426164 0.423326 0.41325 0.406848 0.400336 0.390599 0.364456 0.3598 0.352308 0.339831 0.340159 0.320413 0.287593 0.282673 0.276942 0.262109 0.26629 0.242322
