t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.01 -7.57478e-14 -8.8861e-14 -9.7703e-14 -1.02343e-13 -1.81615e-13 -8.38422e-14 -7.45057e-14 -6.5271e-14 -1.9115e-13 -1.95806e-13 -1.07237e-13 1.49185e-13 9.79063e-14 9.3253e-14 -1.07218e-13 6.05525e-14 -2.18922e-13 -3.30417e-13 -3.81837e-13 -5.59114e-14 0.991689 0.0335696 0.992475 0.989204 0.0549767 0.052457 0.983999 0.0697592 0.985082 0.992277 0.0407806 0.0376923 0.988216 0.0761325 0.992067 0.986195 0.0496927 0.0386006 0.991584 0.0458397 0.989355 0.992618 0.0719554 0.0476561 0.987158 0.0584641 0.983971 0.986854 0.0336364 0.0341666 0.993073 0.0465034 0.989454 0.993187 0.0732047 0.0665955 0.00266503 0.00204691 0.00260951 0.00200426 0.00255399 0.00196162 0.00249847 0.00191898 0.00244295 0.00187633 0.00238743 0.00183369 0.0607388 0.0607856 0.0592926 0.0592406 0.0578465 0.0577003 0.0559607 0.0560241 0.0545259 0.054787 0.053091 0.0535394 0.0518771 0.0520807 0.0504361 0.0504845 0.048995 0.0488968 0.0477177 0.0476091 0.0462717 0.0462431 0.0448257 0.0448723 0.0431855 0.0430472 0.041746 0.0416732 0.0403064 0.0402951 0.0391003 0.0389567 0.0376521 0.0375848 0.036204 0.0362074
0.05 0.39756 0.395383 -0.0845436 -0.0802801 0.0365854 0.937996 0.93113 1.24531 1.21429 1.21772 1.18667 1.06702 1.06914 0.98906 0.824022 0.821379 0.727909 0.518842 0.518869 0.41483 0.973801 0.037639 0.97627 0.967109 0.0571864 0.0545319 0.958832 0.0697519 0.960208 0.975882 0.0444378 0.0412463 0.967781 0.0760589 0.976144 0.964183 0.0528507 0.0429351 0.973644 0.0502284 0.969595 0.976007 0.0729587 0.0505664 0.966296 0.058961 0.957487 0.964455 0.0370658 0.0378209 0.977225 0.0508992 0.969394 0.978631 0.074517 0.0693725 0.0159541 0.0127693 0.0156217 0.0125033 0.0152893 0.0122373 0.0149569 0.0119712 0.0146246 0.0117052 0.0142922 0.0114392 0.246534 0.246935 0.240665 0.240291 0.234795 0.233685 0.226191 0.226494 0.220391 0.222004 0.214591 0.217445 0.210223 0.211566 0.204383 0.204739 0.198544 0.197967 0.193649 0.193009 0.187781 0.187637 0.181913 0.182235 0.174965 0.173882 0.169133 0.168521 0.163301 0.163129 0.158865 0.157921 0.152981 0.152582 0.147097 0.147204
0.09 1.35345 1.34281 -0.158794 -0.144863 0.255857 3.11311 3.08478 4.06885 3.99982 4.0155 3.93994 3.56552 3.58037 3.31824 2.78609 2.77263 2.46376 1.75895 1.75571 1.4035 0.929105 0.041687 0.934964 0.916953 0.0594561 0.056801 0.916882 0.0702668 0.918136 0.945724 0.0480473 0.0446875 0.93406 0.0764683 0.947298 0.929347 0.0559529 0.0472572 0.940018 0.0544291 0.93487 0.942928 0.0742863 0.0535287 0.929057 0.0598374 0.91248 0.923368 0.0405916 0.0415052 0.941359 0.0551697 0.928511 0.945141 0.0761548 0.0721469 0.0235697 0.0194195 0.0230787 0.0190149 0.0225877 0.0186103 0.0220966 0.0182058 0.0216056 0.0178012 0.0211146 0.0173966 0.361227 0.362452 0.352626 0.351778 0.344026 0.341204 0.330717 0.331175 0.322237 0.325772 0.313757 0.320207 0.308747 0.311743 0.300171 0.301047 0.291594 0.290468 0.284678 0.283445 0.276052 0.275795 0.267425 0.268087 0.256642 0.25384 0.248088 0.246375 0.239533 0.23884 0.233586 0.23145 0.224935 0.224135 0.216284 0.216723
0.13 2.40818 2.38056 -0.165642 -0.143908 0.55149 5.45207 5.39167 7.0893 7.04205 7.07958 6.99901 6.34274 6.38567 5.9066 4.95849 4.92684 4.36968 3.09483 3.07765 2.44606 0.844515 0.0456131 0.853495 0.834914 0.0616362 0.0591056 0.870849 0.0711705 0.873039 0.913858 0.0515545 0.0479226 0.901941 0.0772256 0.91714 0.897628 0.0589656 0.0515018 0.903076 0.0583912 0.898693 0.902943 0.0758045 0.0565067 0.885403 0.0609334 0.863773 0.872536 0.0441724 0.0451939 0.885569 0.0592274 0.869882 0.888837 0.0779689 0.0748156 0.0270674 0.0229028 0.0265035 0.0224256 0.0259396 0.0219485 0.0253757 0.0214714 0.0248118 0.0209942 0.0242479 0.0205171 0.421597 0.424106 0.411559 0.410647 0.401521 0.397352 0.39031 0.390948 0.380302 0.386405 0.370294 0.381574 0.367229 0.371869 0.357028 0.358504 0.346827 0.345313 0.338232 0.33663 0.327983 0.327529 0.317733 0.318359 0.303806 0.298922 0.293679 0.290346 0.283553 0.281674 0.275889 0.272459 0.26567 0.264423 0.255452 0.256228
0.17 3.24493 3.19361 -0.127177 -0.11097 0.788592 7.23898 7.14651 9.44033 9.59714 9.67238 9.67122 8.77897 8.85734 8.16942 6.83137 6.7759 5.98233 4.188 4.14285 3.26302 0.733205 0.0493338 0.740203 0.741793 0.0635933 0.0611283 0.835057 0.072424 0.840973 0.895162 0.0549203 0.0508971 0.886228 0.0782731 0.900711 0.883987 0.0619375 0.0556442 0.880839 0.0621058 0.878284 0.874104 0.0774526 0.0595396 0.851949 0.0621861 0.830069 0.828971 0.0477518 0.0489012 0.825732 0.0629751 0.809625 0.820184 0.0798055 0.0773771 0.0281974 0.0244542 0.02761 0.0239447 0.0270225 0.0234353 0.0264351 0.0229258 0.0258476 0.0224164 0.0252602 0.0219069 0.439211 0.442575 0.428754 0.429132 0.418297 0.41583 0.421599 0.422887 0.410789 0.420369 0.399979 0.417414 0.401648 0.407374 0.390491 0.392496 0.379334 0.377821 0.368699 0.367114 0.357526 0.356624 0.346353 0.346095 0.329039 0.322513 0.318071 0.312873 0.307104 0.303156 0.295526 0.291101 0.284581 0.282594 0.273635 0.273912
0.21 3.72025 3.64267 -0.0652918 -0.0783473 0.889507 8.14928 8.02934 10.759 11.4132 11.5594 11.7463 10.7094 10.8146 9.95066 8.27744 8.19015 7.18514 4.96392 4.88009 3.79914 0.629656 0.052811 0.629284 0.662884 0.0653221 0.0626146 0.811095 0.0740485 0.823052 0.890329 0.0581215 0.0535928 0.88681 0.0796254 0.90028 0.888328 0.0649387 0.059699 0.87796 0.0656237 0.877119 0.863818 0.0792574 0.0627024 0.836041 0.0635996 0.816418 0.801456 0.0513075 0.0526781 0.778374 0.0663395 0.761561 0.756221 0.0816162 0.0799629 0.0280185 0.0248522 0.0274348 0.0243344 0.0268511 0.0238167 0.0262674 0.0232989 0.0256836 0.0227812 0.0250999 0.0222634 0.4279 0.43061 0.417712 0.420761 0.407524 0.410893 0.436714 0.439475 0.425516 0.439655 0.414319 0.439233 0.423414 0.429659 0.411653 0.414189 0.399891 0.39892 0.387149 0.385876 0.375417 0.373778 0.363685 0.361705 0.342286 0.334927 0.330877 0.323757 0.319467 0.312588 0.301308 0.296174 0.290149 0.286723 0.278989 0.277155
0.25 3.84577 3.74053 0.00251861 -0.0632757 0.845429 8.23077 8.07474 11.0972 12.5226 12.793 13.2652 12.1902 12.3051 11.3085 9.36705 9.23453 8.04377 5.48432 5.35645 4.11428 0.553049 0.0560361 0.543949 0.605415 0.0669072 0.0635944 0.79235 0.0760444 0.810973 0.891569 0.0611445 0.0560093 0.895625 0.0813152 0.909208 0.902579 0.0680039 0.0636807 0.888277 0.069025 0.88864 0.868153 0.0812698 0.0660439 0.835121 0.065189 0.817783 0.788759 0.0548627 0.056582 0.748425 0.0693065 0.729 0.706505 0.0834598 0.0827224 0.0271625 0.0245846 0.0265966 0.0240724 0.0260307 0.0235602 0.0254649 0.0230481 0.024899 0.0225359 0.0243331 0.0220237 0.402303 0.402785 0.392724 0.398868 0.383145 0.394674 0.442723 0.447737 0.431371 0.451009 0.420019 0.453504 0.43889 0.445417 0.426699 0.429982 0.414507 0.414722 0.400313 0.399473 0.388182 0.385642 0.376051 0.371918 0.350124 0.342579 0.338453 0.32939 0.326783 0.316322 0.300244 0.294385 0.289124 0.283389 0.278004 0.2724
0.29 3.72666 3.58967 0.0637503 -0.0672449 0.69879 7.76201 7.53993 10.7422 13.0659 13.5227 14.3417 13.3285 13.4399 12.356 10.2189 10.0233 8.67115 5.84509 5.67009 4.294 0.502044 0.0590114 0.485266 0.56445 0.0684286 0.0642678 0.772712 0.0783701 0.797014 0.8924 0.063982 0.0581429 0.905803 0.0833566 0.920915 0.919526 0.0711285 0.0675864 0.904268 0.0723846 0.905432 0.88047 0.0835193 0.0695721 0.843746 0.0669588 0.827678 0.786292 0.0584605 0.0606556 0.733042 0.071917 0.709232 0.67165 0.0854238 0.0857444 0.0259997 0.0239549 0.025458 0.0234559 0.0249164 0.0229568 0.0243747 0.0224577 0.023833 0.0219587 0.0232914 0.0214596 0.373023 0.370333 0.364142 0.372836 0.35526 0.374785 0.442947 0.450638 0.431589 0.457355 0.420232 0.46311 0.450864 0.457765 0.43834 0.442763 0.425816 0.427892 0.411353 0.410951 0.398888 0.395471 0.386423 0.380179 0.356131 0.348713 0.34426 0.333214 0.332389 0.317982 0.296832 0.289979 0.285838 0.277051 0.274844 0.264292
0.33 3.48455 3.30752 0.111972 -0.0827398 0.506269 7.0556 6.72225 10.0145 13.1883 13.8874 15.0778 14.2093 14.3179 13.1884 10.928 10.6502 9.16039 6.12556 5.89855 4.40571 0.469031 0.0617423 0.44617 0.533552 0.0699335 0.064835 0.749677 0.0809549 0.777252 0.889834 0.0666381 0.0599827 0.913871 0.0857408 0.931778 0.935212 0.0742859 0.0714015 0.92093 0.0757603 0.922716 0.895783 0.0860083 0.0732662 0.857405 0.068905 0.841515 0.790051 0.0621434 0.0649235 0.727856 0.0742378 0.698549 0.648622 0.0875764 0.0890637 0.0247412 0.0231495 0.0242257 0.0226672 0.0237103 0.0221849 0.0231948 0.0217026 0.0226794 0.0212204 0.022164 0.0207381 0.345681 0.339512 0.337451 0.347615 0.32922 0.354928 0.438826 0.449094 0.427574 0.459716 0.416322 0.469174 0.460334 0.467909 0.447547 0.453572 0.43476 0.439311 0.42136 0.421355 0.408591 0.404481 0.395823 0.387864 0.361909 0.354654 0.349846 0.336785 0.337782 0.319333 0.293458 0.285254 0.282589 0.270261 0.271721 0.255609
0.37 3.21106 2.98226 0.145748 -0.100835 0.312443 6.33819 5.84464 9.15273 13.0047 13.9837 15.5444 14.884 15.0078 13.8682 11.5497 11.1735 9.56921 6.37614 6.08811 4.48968 0.447406 0.0642368 0.420015 0.508493 0.0714432 0.0654354 0.723792 0.0837076 0.751 0.883025 0.0691376 0.0615267 0.918643 0.0884447 0.94044 0.948152 0.0774402 0.0751082 0.935785 0.0791918 0.938195 0.911233 0.0887202 0.0770928 0.873126 0.0710221 0.856634 0.797381 0.0659432 0.0693937 0.729425 0.0763391 0.694039 0.634133 0.0899595 0.0926878 0.0235023 0.0222806 0.0230127 0.0218164 0.0225231 0.0213522 0.0220334 0.0208881 0.0215438 0.0204239 0.0210542 0.0199597 0.32245 0.312935 0.314773 0.325207 0.307095 0.336517 0.431226 0.443371 0.420168 0.458462 0.409111 0.472161 0.467619 0.476272 0.45463 0.462715 0.44164 0.449177 0.430503 0.430862 0.417458 0.41294 0.404412 0.395323 0.367985 0.360781 0.355718 0.340661 0.343452 0.321098 0.291172 0.281282 0.280388 0.264265 0.269604 0.247757
