t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.01 -7.57478e-14 -8.8861e-14 -9.7703e-14 -1.02343e-13 -1.81615e-13 -8.38422e-14 -7.45057e-14 -6.5271e-14 -1.9115e-13 -1.95806e-13 -1.07237e-13 1.49185e-13 9.79063e-14 9.3253e-14 -1.07218e-13 6.05525e-14 -2.18922e-13 -3.30417e-13 -3.81837e-13 -5.59114e-14 0.984106 0.0745087 0.987813 0.983568 0.0424159 0.0720343 0.992659 0.0718276 0.986887 0.98757 0.0480854 0.044927 0.993003 0.0768193 0.987267 0.985831 0.0595 0.0539559 0.988326 0.0501483 0.98457 0.990471 0.0474423 0.060889 0.99309 0.0727241 0.986421 0.987169 0.0347967 0.079087 0.982798 0.036526 0.991666 0.988814 0.0650493 0.039754 0.00188948 0.0017747 0.00185011 0.00173772 0.00181075 0.00170075 0.00177138 0.00166378 0.00173202 0.00162681 0.00169266 0.00158983 0.0602717 0.0605008 0.0588366 0.0589325 0.0574016 0.0573704 0.0564532 0.0561263 0.0550056 0.0547062 0.0535581 0.0532851 0.0521284 0.0518282 0.0506804 0.050352 0.0492324 0.0488779 0.0475606 0.04738 0.0461194 0.0460816 0.0446782 0.0447746 0.0434443 0.0431543 0.0419962 0.0417307 0.0405481 0.040306 0.0386962 0.0390441 0.037263 0.0375445 0.0358298 0.036049
0.05 0.389615 0.391082 -0.0814093 -0.086261 0.0294841 0.911461 0.92283 1.23887 1.22608 1.21919 1.18589 1.07247 1.06928 0.991424 0.813804 0.821101 0.727953 0.527209 0.517654 0.413401 0.956064 0.0765741 0.963747 0.957006 0.0465852 0.0741153 0.975949 0.0733554 0.962935 0.966487 0.0522953 0.0489352 0.977732 0.0779119 0.964361 0.961521 0.0630446 0.0578058 0.967646 0.0542535 0.958623 0.971965 0.051006 0.0626408 0.977328 0.0729358 0.962424 0.963336 0.0395103 0.0808817 0.95513 0.0405627 0.974212 0.967707 0.066639 0.0426279 0.0116976 0.0110811 0.0114539 0.0108503 0.0112102 0.0106194 0.0109665 0.0103886 0.0107228 0.0101577 0.0104791 0.00992685 0.243317 0.244777 0.237524 0.238253 0.231731 0.231763 0.229261 0.227037 0.223382 0.22145 0.217504 0.21585 0.211841 0.209754 0.205957 0.2037 0.200072 0.197659 0.192713 0.191434 0.186873 0.186569 0.181033 0.181646 0.176518 0.174558 0.170634 0.168812 0.16475 0.163061 0.156213 0.1585 0.150428 0.152264 0.144642 0.146056
0.09 1.31615 1.32429 -0.144883 -0.167569 0.228752 2.99079 3.04628 4.03915 4.04895 4.01854 3.93086 3.59271 3.57199 3.32155 2.73922 2.77263 2.46676 1.79303 1.75114 1.39612 0.895635 0.0787042 0.907999 0.902343 0.0506945 0.0761893 0.941189 0.0749728 0.920687 0.932272 0.0565859 0.0530031 0.948823 0.0790859 0.927062 0.922838 0.0667046 0.0617564 0.93213 0.0581733 0.916933 0.937458 0.05468 0.0645738 0.944006 0.0734809 0.91969 0.918946 0.0443602 0.08287 0.905116 0.0446691 0.936225 0.923861 0.0681752 0.0454692 0.0177186 0.0168817 0.0173494 0.01653 0.0169803 0.0161783 0.0166112 0.0158266 0.016242 0.0154749 0.0158729 0.0151232 0.35324 0.356489 0.344829 0.346864 0.336419 0.337294 0.337083 0.332065 0.32844 0.324498 0.319796 0.316882 0.312214 0.307396 0.303542 0.298376 0.294869 0.289384 0.282838 0.279816 0.274268 0.273427 0.265697 0.266908 0.259749 0.255266 0.25109 0.246806 0.242432 0.238342 0.227573 0.23275 0.219144 0.223226 0.210716 0.213771
0.13 2.31388 2.33575 -0.131911 -0.188715 0.493425 5.14947 5.28971 7.01033 7.14513 7.07776 6.96576 6.41 6.34842 5.89874 4.8512 4.92804 4.38212 3.16555 3.06751 2.42671 0.798834 0.080766 0.811446 0.818939 0.0546012 0.0779883 0.894001 0.076695 0.873704 0.900095 0.060847 0.056952 0.917326 0.08031 0.893291 0.888281 0.0704023 0.0657342 0.895974 0.0618515 0.878073 0.897651 0.058404 0.0666461 0.899007 0.0742112 0.871172 0.864719 0.0492539 0.0849787 0.842785 0.0487299 0.878318 0.858404 0.0695857 0.0482344 0.0208301 0.019962 0.0203961 0.0195461 0.0199621 0.0191302 0.0195282 0.0187144 0.0190942 0.0182985 0.0186603 0.0178826 0.407437 0.412331 0.397736 0.401957 0.388035 0.391609 0.399234 0.391808 0.388997 0.384374 0.378761 0.376803 0.372305 0.36484 0.361964 0.35397 0.351622 0.343142 0.335772 0.330922 0.325597 0.323923 0.315422 0.316734 0.308023 0.300987 0.297756 0.29068 0.287488 0.280392 0.266335 0.274454 0.256471 0.262574 0.246606 0.250826
0.17 3.0738 3.1128 -0.0711672 -0.177389 0.692234 6.70461 6.9511 9.28863 9.74259 9.65216 9.59429 8.89543 8.76884 8.13277 6.66005 6.77912 6.01069 4.28966 4.1253 3.22791 0.689666 0.082607 0.694717 0.727699 0.0582295 0.0792493 0.84906 0.0786944 0.838745 0.883583 0.064896 0.0605336 0.89877 0.0817242 0.879243 0.874199 0.0740283 0.0696321 0.876265 0.0653009 0.859627 0.869799 0.0621253 0.0689146 0.860043 0.0751304 0.835869 0.819993 0.0540552 0.0871127 0.78787 0.0525447 0.815903 0.787581 0.0709805 0.0510043 0.0221899 0.021389 0.0217276 0.0209434 0.0212653 0.0204978 0.020803 0.0200522 0.0203407 0.0196066 0.0198784 0.019161 0.420356 0.425285 0.410348 0.417231 0.400339 0.409076 0.430882 0.423214 0.419834 0.417739 0.408785 0.411981 0.407444 0.398679 0.396126 0.386675 0.384808 0.374724 0.366175 0.360134 0.355079 0.352316 0.343982 0.344305 0.333329 0.324834 0.322218 0.312918 0.311107 0.301076 0.283811 0.293382 0.2733 0.279736 0.262788 0.266303
0.21 3.47925 3.52999 0.00474244 -0.158292 0.762504 7.41933 7.7474 10.5393 11.5602 11.5067 11.6116 10.87 10.6617 9.87076 8.06177 8.19379 7.23069 5.0751 4.85633 3.75094 0.597786 0.0841498 0.591791 0.650854 0.0616064 0.0799383 0.813342 0.0811183 0.817717 0.880904 0.0685972 0.0635953 0.895725 0.0834762 0.883519 0.879549 0.0775398 0.0734042 0.8759 0.0685977 0.86199 0.860127 0.0658483 0.0714637 0.838362 0.0762892 0.820254 0.793555 0.058689 0.089267 0.750827 0.0559595 0.764671 0.727734 0.0725354 0.0539181 0.0225222 0.0218317 0.022053 0.0213768 0.0215838 0.020922 0.0211146 0.0204672 0.0206454 0.0200124 0.0201762 0.0195575 0.407912 0.410691 0.3982 0.407464 0.388487 0.403918 0.444031 0.438851 0.432646 0.436557 0.42126 0.433791 0.429048 0.420628 0.41713 0.407946 0.405212 0.39532 0.385016 0.378593 0.373349 0.36933 0.361682 0.35993 0.345731 0.337124 0.334206 0.3235 0.322682 0.310039 0.2894 0.298239 0.278681 0.283154 0.267963 0.26838
0.25 3.56551 3.61348 0.0724252 -0.143701 0.71084 7.41174 7.75161 10.8421 12.6185 12.6986 13.0689 12.3805 12.0863 11.1781 9.13801 9.23272 8.10064 5.57968 5.33209 4.06232 0.532535 0.0854231 0.516719 0.594266 0.0647869 0.0802366 0.78413 0.0839815 0.802813 0.883438 0.071911 0.0661177 0.901351 0.0856302 0.896712 0.895124 0.0809504 0.0770541 0.887942 0.0718336 0.876613 0.864461 0.0696133 0.0743323 0.833444 0.0776971 0.820015 0.782912 0.063174 0.0915229 0.73051 0.0589515 0.729581 0.684276 0.0743528 0.0570714 0.0222759 0.0217064 0.0218118 0.0212542 0.0213477 0.020802 0.0208837 0.0203498 0.0204196 0.0198975 0.0199555 0.0194453 0.384091 0.383259 0.374946 0.385821 0.365801 0.387813 0.44658 0.445912 0.43513 0.447474 0.423679 0.448352 0.443808 0.436984 0.43148 0.423972 0.419152 0.41101 0.398771 0.392541 0.386687 0.381386 0.374603 0.370184 0.352313 0.344433 0.340569 0.328939 0.328825 0.313722 0.289584 0.295926 0.278859 0.279548 0.268134 0.263587
0.29 3.44211 3.46686 0.120773 -0.135424 0.581761 6.96696 7.22604 10.4859 13.0653 13.3827 14.0894 13.5308 13.1632 12.1748 10.0056 10.0072 8.72876 5.90592 5.65309 4.25046 0.48921 0.0864967 0.466129 0.553542 0.0678094 0.0803642 0.756858 0.0872029 0.786616 0.884857 0.0748614 0.0681425 0.90889 0.0881849 0.911437 0.913229 0.0842775 0.080589 0.904835 0.0750858 0.895646 0.876435 0.0734563 0.0775061 0.839993 0.0793275 0.828709 0.782463 0.0675772 0.0939767 0.72193 0.0615888 0.708377 0.655241 0.0764546 0.060499 0.0217253 0.0212706 0.0212727 0.0208275 0.0208201 0.0203844 0.0203675 0.0199412 0.0199148 0.0194981 0.0194622 0.0190549 0.35787 0.35295 0.349349 0.360914 0.340829 0.368079 0.442841 0.447544 0.431486 0.453377 0.420131 0.458299 0.454804 0.450349 0.442171 0.437317 0.429538 0.424315 0.410393 0.404669 0.397957 0.391523 0.385521 0.378433 0.357089 0.350141 0.345186 0.332691 0.333283 0.31564 0.288049 0.290932 0.277381 0.27331 0.266712 0.256215
0.33 3.22093 3.19981 0.148289 -0.129991 0.422991 6.36083 6.4474 9.77466 13.0649 13.703 14.7812 14.4065 13.9957 12.9611 10.7505 10.6112 9.20725 6.14348 5.89564 4.38105 0.46066 0.0874322 0.432713 0.523009 0.0706939 0.0804872 0.72938 0.0906584 0.765366 0.88241 0.0775065 0.0697259 0.914696 0.0911091 0.924203 0.929829 0.0875213 0.0840059 0.921788 0.0784109 0.914507 0.891361 0.0773931 0.080939 0.852973 0.0811448 0.841592 0.787729 0.0719704 0.0966973 0.720824 0.0639665 0.697201 0.636923 0.078825 0.0642012 0.0210354 0.0206815 0.0205971 0.0202506 0.0201589 0.0198198 0.0197207 0.0193889 0.0192824 0.018958 0.0188442 0.0185272 0.333689 0.324895 0.325744 0.337124 0.317799 0.348379 0.435036 0.444825 0.423881 0.455306 0.412726 0.464635 0.463203 0.461568 0.450337 0.448782 0.43747 0.435994 0.420861 0.415793 0.408107 0.400848 0.395354 0.386049 0.361891 0.355648 0.349828 0.336264 0.337765 0.3174 0.28658 0.285713 0.275966 0.266866 0.265352 0.248655
0.37 2.98081 2.89213 0.158686 -0.123666 0.267833 5.77538 5.61563 8.93106 12.7554 13.7609 15.218 15.0612 14.6541 13.603 11.4175 11.1054 9.5958 6.35192 6.10233 4.48978 0.441405 0.0882735 0.410566 0.498793 0.0734481 0.0807068 0.701999 0.0942043 0.738422 0.875371 0.0799297 0.0709361 0.917406 0.094363 0.933978 0.943485 0.0906666 0.0872943 0.936564 0.0818465 0.931168 0.906549 0.0814214 0.0845745 0.868843 0.0831212 0.855878 0.795941 0.0764106 0.0997186 0.724498 0.0661721 0.692834 0.626145 0.0814408 0.0681661 0.0203029 0.0200332 0.0198799 0.0196159 0.019457 0.0191985 0.019034 0.0187811 0.018611 0.0183638 0.018188 0.0179464 0.313167 0.301086 0.30571 0.316188 0.298254 0.330205 0.424536 0.438143 0.41365 0.453666 0.402765 0.46778 0.469403 0.470882 0.456364 0.458544 0.443325 0.446163 0.430312 0.425987 0.417272 0.409592 0.404233 0.393415 0.367312 0.36136 0.355069 0.340158 0.342825 0.319587 0.285912 0.281409 0.275323 0.261357 0.264733 0.242045
