t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.01 -7.57478e-14 -8.8861e-14 -9.7703e-14 -1.02343e-13 -1.81615e-13 -8.38422e-14 -7.45057e-14 -6.5271e-14 -1.9115e-13 -1.95806e-13 -1.07237e-13 1.49185e-13 9.79063e-14 9.3253e-14 -1.07218e-13 6.05525e-14 -2.18922e-13 -3.30417e-13 -3.81837e-13 -5.59114e-14 0.984521 0.047301 0.990535 0.988963 0.0600382 0.0332982 0.992753 0.0595413 0.990915 0.992678 0.037953 0.0431939 0.992644 0.0444552 0.992719 0.992671 0.0369041 0.0364864 0.987124 0.0450425 0.989346 0.989334 0.052001 0.0623417 0.990972 0.0509067 0.9903 0.9927 0.0464479 0.0541576 0.99195 0.0448233 0.987368 0.990706 0.0333667 0.0468412 0.00211469 0.00235159 0.00207064 0.00230259 0.00202658 0.0022536 0.00198253 0.00220461 0.00193847 0.00215562 0.00189441 0.00210663 0.0602988 0.0606664 0.0588632 0.0591758 0.0574275 0.0576874 0.0564592 0.056356 0.0550116 0.0549597 0.0535639 0.0535608 0.0521113 0.0521157 0.0506638 0.0506668 0.0492163 0.049218 0.047503 0.0476097 0.0460635 0.0461664 0.0446241 0.0447232 0.0433527 0.0433235 0.0419076 0.0419299 0.0404625 0.0405329 0.0390562 0.0388762 0.0376096 0.0374994 0.0361631 0.0361177
0.05 0.392518 0.394211 -0.0779703 -0.088129 0.0302572 0.915227 0.931957 1.24731 1.23366 1.22536 1.19154 1.07866 1.07792 1.00077 0.818087 0.82124 0.723987 0.52307 0.523303 0.419863 0.957066 0.0503249 0.971156 0.968646 0.0619625 0.036581 0.976852 0.0605533 0.973388 0.97808 0.0412088 0.0461172 0.977717 0.0469839 0.978336 0.97701 0.0398451 0.0395501 0.966479 0.0487013 0.969891 0.96982 0.054619 0.0642543 0.972857 0.0535715 0.971837 0.977034 0.0500323 0.0563188 0.97575 0.0473215 0.964954 0.971963 0.03685 0.0492878 0.0131009 0.0143245 0.0128279 0.0140261 0.012555 0.0137277 0.0122821 0.0134292 0.0120091 0.0131308 0.0117362 0.0128324 0.243503 0.246046 0.237705 0.239932 0.231907 0.233831 0.229375 0.228744 0.223493 0.223245 0.217612 0.217726 0.2118 0.211874 0.205917 0.20592 0.200033 0.199971 0.192468 0.193039 0.186636 0.187186 0.180803 0.181332 0.175918 0.175762 0.170054 0.170238 0.16419 0.164692 0.158646 0.157393 0.15277 0.151972 0.146895 0.146521
0.09 1.32978 1.3384 -0.128337 -0.179225 0.226658 3.00745 3.08909 4.08339 4.08688 4.05149 3.96178 3.62444 3.61657 3.3679 2.7635 2.7757 2.45213 1.77517 1.78022 1.42844 0.897718 0.0534271 0.924016 0.923063 0.0637828 0.0398119 0.944141 0.0618277 0.940235 0.951537 0.0445066 0.0490192 0.950449 0.0495844 0.952199 0.947852 0.0428468 0.0426758 0.932567 0.0522974 0.935984 0.934979 0.0572775 0.0662617 0.937548 0.0562983 0.936521 0.943941 0.0535888 0.0585393 0.940858 0.049816 0.921263 0.931348 0.0404505 0.051829 0.0198349 0.0214285 0.0194217 0.020982 0.0190084 0.0205356 0.0185952 0.0200892 0.018182 0.0196428 0.0177688 0.0191963 0.35372 0.36002 0.345298 0.351089 0.336876 0.342175 0.337583 0.336397 0.328927 0.328838 0.320271 0.321222 0.312365 0.312655 0.303688 0.303645 0.295011 0.294653 0.282638 0.283599 0.274073 0.274957 0.265508 0.266318 0.258469 0.258208 0.249853 0.25032 0.241238 0.242382 0.233311 0.230252 0.22467 0.222596 0.216029 0.214873
0.13 2.34793 2.37056 -0.0886337 -0.226456 0.474334 5.18806 5.40077 7.13447 7.24437 7.16799 7.0501 6.4934 6.46461 6.01612 4.91918 4.93982 4.35384 3.12402 3.14554 2.51054 0.802313 0.0565416 0.836061 0.846446 0.0653318 0.0428078 0.899661 0.0633424 0.899774 0.923208 0.0477617 0.0517681 0.921609 0.0522143 0.92457 0.916752 0.0458672 0.0458377 0.899323 0.0557596 0.901019 0.896716 0.0599505 0.0683486 0.893354 0.0590055 0.89262 0.896978 0.0570507 0.0607765 0.887852 0.0522059 0.861515 0.868412 0.0441151 0.0544387 0.023292 0.02489 0.0228068 0.0243714 0.0223215 0.0238529 0.0218363 0.0233344 0.021351 0.0228158 0.0208658 0.0222973 0.408388 0.419278 0.398665 0.409627 0.388941 0.39996 0.400492 0.399388 0.390223 0.391644 0.379954 0.383769 0.373014 0.373669 0.362653 0.362489 0.352291 0.351354 0.336024 0.337048 0.325841 0.326564 0.315659 0.316097 0.306256 0.30596 0.296048 0.296665 0.285839 0.287307 0.275876 0.27057 0.265659 0.261683 0.255441 0.252709
0.17 3.13659 3.17588 0.0143065 -0.258285 0.638656 6.77052 7.16017 9.53336 9.92569 9.82705 9.75574 9.04948 8.97991 8.341 6.791 6.8063 5.97386 4.22047 4.27254 3.38036 0.694473 0.0594873 0.720173 0.754493 0.0666157 0.0454213 0.856747 0.0651554 0.866397 0.906115 0.0508711 0.0542086 0.90542 0.0548748 0.909331 0.899802 0.0488993 0.0490301 0.882298 0.0590604 0.881772 0.871827 0.0626636 0.0705739 0.857875 0.0616122 0.85699 0.851406 0.0603931 0.0630857 0.830933 0.0544325 0.803049 0.798608 0.0477489 0.0571064 0.0247678 0.0262034 0.0242518 0.0256575 0.0237358 0.0251116 0.0232198 0.0245657 0.0227038 0.0240198 0.0221878 0.0234739 0.421905 0.435293 0.41186 0.427766 0.401814 0.4201 0.433094 0.433553 0.421989 0.427311 0.410884 0.420812 0.40898 0.410059 0.397619 0.397342 0.386259 0.384701 0.367198 0.367905 0.356071 0.355945 0.344944 0.344035 0.331648 0.331337 0.320593 0.320757 0.309538 0.310145 0.296098 0.288865 0.285132 0.278905 0.274165 0.268888
0.21 3.57175 3.61896 0.138447 -0.28776 0.663601 7.51085 8.04925 10.9078 11.8252 11.7785 11.8608 11.096 10.9659 10.1644 8.25962 8.2421 7.19738 4.98444 5.07405 3.96808 0.603851 0.0620672 0.610657 0.671498 0.067821 0.0476587 0.821988 0.0673319 0.844325 0.901371 0.0537625 0.0562523 0.903847 0.0576163 0.908962 0.900234 0.0519659 0.052261 0.883595 0.062242 0.881377 0.865194 0.0654688 0.0730132 0.840287 0.0640876 0.838253 0.819187 0.0636586 0.0655803 0.784911 0.056506 0.758694 0.739182 0.0512788 0.0598472 0.0250757 0.0262899 0.0245533 0.0257422 0.0240309 0.0251945 0.0235085 0.0246468 0.0229861 0.0240991 0.0224637 0.0235514 0.41012 0.421772 0.400355 0.418944 0.39059 0.415764 0.447125 0.450928 0.43566 0.447435 0.424196 0.443517 0.431448 0.432998 0.419463 0.419294 0.407478 0.405687 0.386881 0.387065 0.375158 0.373673 0.363434 0.360384 0.344712 0.344274 0.333222 0.332059 0.321732 0.319895 0.302527 0.294141 0.291323 0.282799 0.280118 0.271492
0.25 3.68039 3.71604 0.244674 -0.310883 0.570217 7.52239 8.10228 11.2937 12.9413 13.0641 13.4051 12.6654 12.4631 11.5339 9.39218 9.30588 8.08419 5.48168 5.60257 4.32241 0.539842 0.0642239 0.52748 0.607877 0.0690965 0.0496346 0.793072 0.0698755 0.828012 0.902269 0.0564117 0.0578944 0.910201 0.0605009 0.917434 0.91149 0.0550828 0.0555286 0.896323 0.0653769 0.893148 0.8718 0.0684091 0.0757042 0.838706 0.0664548 0.834509 0.802059 0.0669218 0.0683489 0.754671 0.0584708 0.730265 0.69631 0.0546982 0.0626911 0.0247226 0.0257113 0.0242075 0.0251756 0.0236925 0.02464 0.0231774 0.0241043 0.0226623 0.0235687 0.0221473 0.023033 0.386996 0.393367 0.377781 0.396383 0.368567 0.398795 0.450349 0.45886 0.438801 0.458902 0.427254 0.458322 0.446948 0.449126 0.434533 0.434936 0.422118 0.420844 0.401354 0.400994 0.389192 0.38617 0.37703 0.371514 0.352278 0.35148 0.340536 0.337246 0.328793 0.323185 0.301918 0.293036 0.290735 0.279988 0.279553 0.267109
0.29 3.56869 3.56807 0.311632 -0.31989 0.415847 7.09141 7.56841 10.96 13.4139 13.8296 14.5056 13.8563 13.5855 12.5645 10.2981 10.1063 8.73869 5.81707 5.94975 4.52575 0.49757 0.066019 0.470402 0.561433 0.0704811 0.0514687 0.765848 0.072728 0.810651 0.902874 0.0588302 0.0591691 0.918041 0.0635737 0.928544 0.92644 0.0582425 0.0588148 0.913198 0.0685311 0.909726 0.885059 0.071504 0.0786397 0.847485 0.0687605 0.840374 0.796413 0.0702523 0.0714318 0.738119 0.0603697 0.714154 0.667969 0.0580473 0.0656703 0.0240202 0.0248049 0.0235198 0.0242881 0.0230194 0.0237714 0.022519 0.0232546 0.0220186 0.0227378 0.0215181 0.0222211 0.36147 0.360916 0.352864 0.369497 0.344257 0.37724 0.447073 0.460819 0.435609 0.464942 0.424146 0.468226 0.458507 0.461616 0.44577 0.447364 0.433034 0.433194 0.413481 0.412679 0.400951 0.39652 0.388422 0.380589 0.358092 0.356655 0.346156 0.340191 0.334219 0.324043 0.298678 0.289602 0.287616 0.274686 0.276553 0.260092
0.33 3.35031 3.28809 0.336682 -0.310872 0.252556 6.49867 6.73516 10.2171 13.4107 14.2157 15.2678 14.7554 14.4399 13.3607 11.0624 10.7344 9.24733 6.07788 6.19288 4.64741 0.469667 0.0675467 0.432594 0.526905 0.0719553 0.0532453 0.738387 0.0757934 0.788172 0.900234 0.061058 0.0601204 0.923979 0.0668561 0.938841 0.940831 0.0614208 0.0620941 0.929697 0.0717524 0.926502 0.900403 0.074752 0.0817848 0.861685 0.0710518 0.851264 0.798122 0.0736994 0.0748341 0.731566 0.0622313 0.706307 0.650109 0.0613813 0.0688154 0.0231578 0.0237691 0.0226753 0.0232739 0.0221929 0.0227787 0.0217104 0.0222835 0.0212279 0.0217883 0.0207455 0.0212931 0.337914 0.330382 0.329868 0.343414 0.321823 0.355427 0.439575 0.458085 0.428304 0.466813 0.417033 0.474464 0.467306 0.471747 0.454325 0.457758 0.441345 0.443819 0.424226 0.423149 0.411371 0.405863 0.398516 0.388856 0.36381 0.361471 0.351683 0.342772 0.339556 0.324531 0.295236 0.285939 0.284302 0.269149 0.273367 0.252835
0.37 3.10774 2.96125 0.328314 -0.285175 0.110347 5.93013 5.82262 9.30624 13.0785 14.3232 15.7645 15.42 15.1039 13.9955 11.7327 11.2487 9.66463 6.31868 6.38082 4.73082 0.450543 0.0688926 0.407815 0.500202 0.0734809 0.0550132 0.71111 0.0789498 0.75943 0.893309 0.0631625 0.0608052 0.926815 0.0703513 0.947036 0.952912 0.0645856 0.0653403 0.943801 0.0750724 0.94136 0.915386 0.0781385 0.0850939 0.877981 0.0733689 0.864224 0.804131 0.0772923 0.0785405 0.73197 0.0640726 0.703742 0.639327 0.0647544 0.0721546 0.0222469 0.0227167 0.0217834 0.0222434 0.02132 0.0217701 0.0208565 0.0212969 0.020393 0.0208236 0.0199295 0.0203503 0.317866 0.304271 0.310298 0.320338 0.30273 0.335268 0.429291 0.451088 0.418283 0.464989 0.407276 0.47755 0.473789 0.480011 0.460629 0.466497 0.447468 0.452994 0.433759 0.432599 0.420615 0.414466 0.40747 0.396646 0.369933 0.366498 0.357602 0.34571 0.345271 0.325513 0.292736 0.282967 0.281894 0.264395 0.271052 0.246444
