Box_Ax	-0.0055	0.005	0.0055	0.0055	0.0	-5e-07	
Box_Ax	-0.0055	-0.0055	0.0055	-0.005	0.0	5e-07	
Box_Ax	0.005	-0.0055	0.0055	0.0055	-5e-07	0.0	
Box_Ax	-0.0055	-0.0055	-0.005	0.0055	5e-07	0.0	
