t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.01 -7.57478e-14 -8.8861e-14 -9.7703e-14 -1.02343e-13 -1.81615e-13 -8.38422e-14 -7.45057e-14 -6.5271e-14 -1.9115e-13 -1.95806e-13 -1.07237e-13 1.49185e-13 9.79063e-14 9.3253e-14 -1.07218e-13 6.05525e-14 -2.18922e-13 -3.30417e-13 -3.81837e-13 -5.59114e-14 0.991388 0.0501939 0.992002 0.990765 0.0427462 0.0408646 0.990632 0.0407873 0.991804 0.992644 0.0400985 0.0747636 0.991894 0.0344867 0.984999 0.992605 0.0606514 0.0437909 0.992991 0.0428761 0.988504 0.991116 0.0708504 0.0330768 0.992727 0.0437624 0.985262 0.984088 0.0396657 0.0488423 0.987796 0.0735402 0.992861 0.98934 0.0366267 0.0360374 0.00181472 0.00237525 0.00177692 0.00232576 0.00173911 0.00227628 0.0017013 0.0022268 0.0016635 0.00217731 0.00162569 0.00212783 0.0607192 0.0607574 0.0592735 0.0592738 0.0578278 0.0577921 0.0563397 0.0564065 0.0548951 0.0549824 0.0534505 0.0535572 0.0520725 0.0517091 0.0506261 0.0504673 0.0491796 0.0492144 0.0477855 0.0475682 0.0463375 0.0461886 0.0448894 0.0448051 0.0434298 0.0431034 0.0419821 0.0416416 0.0405344 0.0401815 0.0388914 0.0390924 0.037451 0.0375778 0.0360105 0.0360683
0.05 0.397125 0.396409 -0.0817777 -0.085586 0.0351671 0.932007 0.934206 1.24999 1.22631 1.23315 1.19305 1.07457 1.06789 0.996433 0.822998 0.826711 0.728966 0.525461 0.517653 0.413521 0.973552 0.0523114 0.975173 0.972335 0.045733 0.0438447 0.972876 0.044349 0.975668 0.977349 0.0434225 0.0754345 0.976331 0.0381567 0.961135 0.977156 0.062839 0.0470304 0.978707 0.0457341 0.968187 0.973542 0.0714489 0.0365125 0.9773 0.0468976 0.959702 0.958228 0.0426194 0.0511784 0.96492 0.0730007 0.977137 0.969177 0.0402881 0.0394011 0.0114454 0.0143492 0.0112069 0.0140502 0.0109685 0.0137513 0.01073 0.0134523 0.0104916 0.0131534 0.0102531 0.0128545 0.246456 0.246739 0.240588 0.24061 0.23472 0.234494 0.228649 0.229117 0.222786 0.223381 0.216924 0.217637 0.211566 0.20914 0.20569 0.204594 0.199813 0.199975 0.194286 0.192779 0.188399 0.187331 0.182511 0.181858 0.176481 0.174204 0.170598 0.168279 0.164716 0.162362 0.157423 0.15884 0.151593 0.152506 0.145762 0.146206
0.09 1.35299 1.35029 -0.148851 -0.163115 0.249684 3.09297 3.10008 4.10016 4.05671 4.0873 3.97 3.60336 3.57463 3.35006 2.78501 2.80074 2.47319 1.78904 1.75061 1.3973 0.929699 0.0545342 0.932964 0.929468 0.0487229 0.0468522 0.939226 0.047935 0.944449 0.949328 0.0467696 0.0762837 0.948599 0.0418256 0.924842 0.948508 0.0652505 0.0502982 0.951313 0.0485821 0.933413 0.940524 0.072439 0.0400451 0.945617 0.0498344 0.91528 0.912964 0.0457679 0.0537562 0.919805 0.0730332 0.941754 0.926964 0.0438477 0.0427435 0.0175593 0.0213428 0.0171935 0.0208982 0.0168277 0.0204535 0.0164619 0.0200089 0.016096 0.0195643 0.0157302 0.0191196 0.361218 0.361971 0.352618 0.352822 0.344017 0.3437 0.336179 0.337336 0.32756 0.329104 0.31894 0.320849 0.311902 0.306494 0.303238 0.300691 0.294574 0.294734 0.286599 0.283046 0.277914 0.275271 0.269229 0.267445 0.259869 0.254449 0.251206 0.245751 0.242544 0.237068 0.230143 0.233601 0.221619 0.22385 0.213096 0.214185
0.13 2.41088 2.40494 -0.145047 -0.177813 0.536661 5.41892 5.43335 7.18529 7.18019 7.25848 7.07482 6.44006 6.37245 5.97916 4.96659 4.99889 4.39947 3.16488 3.06592 2.43117 0.847236 0.0567694 0.850882 0.855338 0.0516088 0.0497466 0.896848 0.051524 0.905323 0.919749 0.0500717 0.077145 0.919762 0.0454535 0.894498 0.917915 0.0677933 0.0535695 0.919485 0.0513633 0.897974 0.902293 0.0737161 0.0436537 0.903563 0.0525305 0.866602 0.860173 0.0490563 0.0565178 0.85895 0.0734173 0.885918 0.863118 0.0472197 0.0460018 0.0208751 0.0246708 0.0204402 0.0241568 0.0200053 0.0236428 0.0195704 0.0231288 0.0191355 0.0226149 0.0187006 0.0221009 0.421991 0.423276 0.411944 0.412924 0.401897 0.402585 0.398832 0.401015 0.388606 0.392013 0.378379 0.382944 0.372373 0.364232 0.362029 0.358016 0.351686 0.351577 0.34196 0.336201 0.331597 0.326996 0.321235 0.31773 0.308631 0.299748 0.298343 0.289273 0.288055 0.278832 0.270182 0.275964 0.260175 0.263716 0.250169 0.251625
0.17 3.2556 3.24501 -0.0951986 -0.158851 0.762351 7.20479 7.2284 9.63604 9.83492 9.99138 9.80838 8.95657 8.83817 8.28907 6.8629 6.90336 6.04194 4.30383 4.12316 3.23833 0.738279 0.0589199 0.737816 0.764803 0.0542823 0.0522917 0.859048 0.055147 0.872247 0.90269 0.053277 0.0778531 0.903803 0.0490761 0.884568 0.901194 0.0703478 0.0568481 0.898519 0.054098 0.878472 0.875794 0.075172 0.0473275 0.86764 0.0550595 0.833051 0.817985 0.0523698 0.0593761 0.801912 0.0738832 0.823721 0.79294 0.050427 0.0492056 0.0224554 0.0258673 0.0219876 0.0253284 0.0215197 0.0247895 0.0210519 0.0242506 0.0205841 0.0237117 0.0201163 0.0231728 0.440379 0.441501 0.429893 0.432695 0.419408 0.423806 0.432082 0.435755 0.421003 0.427766 0.409924 0.419609 0.408253 0.398991 0.396912 0.392154 0.385572 0.385074 0.374045 0.366815 0.362711 0.356339 0.351376 0.345824 0.334723 0.32349 0.323565 0.31153 0.312408 0.299651 0.288355 0.295444 0.277675 0.281341 0.266996 0.267482
0.21 3.74206 3.72398 -0.0246577 -0.134576 0.852857 8.12968 8.15448 11.0619 11.7379 12.0139 11.9466 10.97 10.7967 10.1108 8.34331 8.36667 7.2751 5.11682 4.85487 3.76829 0.635832 0.0609272 0.627477 0.682854 0.0567185 0.0543233 0.830691 0.0588665 0.850088 0.899015 0.0563559 0.0783233 0.902554 0.0527691 0.892253 0.901665 0.0728643 0.0601496 0.89422 0.0568562 0.877915 0.867293 0.0767715 0.0510787 0.848223 0.0575308 0.820052 0.793718 0.0556366 0.0623038 0.761834 0.0742441 0.771269 0.732779 0.0535819 0.0524634 0.0229798 0.0258675 0.0225011 0.0253286 0.0220223 0.0247897 0.0215436 0.0242508 0.0210648 0.0237119 0.0205861 0.023173 0.429908 0.429486 0.419672 0.425084 0.409436 0.420398 0.447732 0.453506 0.436252 0.44802 0.424772 0.44221 0.430717 0.422214 0.418752 0.414302 0.406788 0.406173 0.393449 0.385781 0.381526 0.373876 0.369604 0.361984 0.348026 0.336075 0.336425 0.322472 0.324824 0.309035 0.294006 0.300553 0.283117 0.28501 0.272228 0.269806
0.25 3.87754 3.8455 0.0467734 -0.120645 0.803074 8.23414 8.23139 11.4821 12.8997 13.3486 13.5205 12.5219 12.2984 11.4951 9.47122 9.44077 8.15646 5.65758 5.33206 4.0846 0.559159 0.0627804 0.542493 0.620501 0.0589669 0.0558885 0.807795 0.0627193 0.83383 0.901283 0.0592904 0.0785544 0.909428 0.0565927 0.907718 0.912897 0.0753569 0.0634755 0.902307 0.0597027 0.889767 0.872614 0.0785401 0.0549284 0.844656 0.0600102 0.8223 0.784513 0.0588695 0.0653423 0.739343 0.0744691 0.734601 0.688603 0.0567874 0.0558767 0.0228808 0.025234 0.0224041 0.0247083 0.0219274 0.0241826 0.0214507 0.0236569 0.0209741 0.0231312 0.0204974 0.0226055 0.404923 0.401722 0.395282 0.403271 0.385641 0.404277 0.45324 0.461681 0.441619 0.459695 0.429997 0.45719 0.446295 0.439888 0.433898 0.430733 0.4215 0.421403 0.406899 0.399582 0.394568 0.386125 0.382238 0.372753 0.355448 0.343966 0.3436 0.328458 0.331752 0.313229 0.293889 0.298199 0.283004 0.281428 0.272119 0.265097
0.29 3.76385 3.70688 0.106303 -0.119561 0.656608 7.78697 7.70764 11.1664 13.4565 14.136 14.6412 13.7124 13.4534 12.554 10.3597 10.237 8.7957 6.02239 5.6544 4.2735 0.507576 0.0644931 0.483935 0.575195 0.0610884 0.0571544 0.785067 0.066699 0.816783 0.903184 0.0620694 0.0785681 0.91804 0.0605755 0.923693 0.927792 0.077851 0.0668098 0.916163 0.0626789 0.906758 0.885285 0.08051 0.0588866 0.851755 0.0625209 0.832925 0.784972 0.0621251 0.0685516 0.729762 0.0746223 0.712054 0.658814 0.0600991 0.0595018 0.0224311 0.0243001 0.0219638 0.0237938 0.0214965 0.0232876 0.0210292 0.0227813 0.0205619 0.0222751 0.0200945 0.0217688 0.375952 0.36935 0.367001 0.376835 0.35805 0.383525 0.452458 0.463844 0.440856 0.466021 0.429255 0.467456 0.458027 0.454402 0.445304 0.444166 0.432581 0.433794 0.417762 0.411232 0.405103 0.39627 0.392443 0.381464 0.360898 0.350377 0.348868 0.332802 0.336838 0.315633 0.291968 0.292982 0.281154 0.275062 0.270341 0.257686
0.33 3.52222 3.42556 0.148666 -0.126018 0.468995 7.09589 6.88096 10.4368 13.5622 14.5213 15.4125 14.6264 14.3569 13.3853 11.1003 10.8532 9.28679 6.29529 5.89793 4.40039 0.473839 0.0660821 0.444907 0.541105 0.0631266 0.0582853 0.759908 0.0707659 0.794842 0.901768 0.0646936 0.0783779 0.924975 0.0647217 0.93701 0.942093 0.0803571 0.0701291 0.930998 0.0658067 0.924188 0.900536 0.0826946 0.0629468 0.864642 0.0650685 0.847131 0.790875 0.0654624 0.0719764 0.728527 0.0747875 0.699901 0.639807 0.063538 0.0633599 0.021801 0.0232581 0.0213468 0.0227736 0.0208926 0.022289 0.0204384 0.0218045 0.0199842 0.0213199 0.0195301 0.0208354 0.348668 0.338598 0.340366 0.350988 0.332064 0.362381 0.447199 0.461335 0.435733 0.468242 0.424266 0.474162 0.467107 0.466514 0.454132 0.455529 0.441157 0.444431 0.427332 0.421776 0.414383 0.405506 0.401433 0.389455 0.36616 0.356576 0.353955 0.336926 0.341749 0.317812 0.290192 0.287468 0.279444 0.268416 0.268696 0.250011
0.37 3.2459 3.09272 0.174145 -0.133305 0.282735 6.38772 5.98045 9.54343 13.3435 14.6127 15.908 15.3182 15.0739 14.0553 11.7468 11.3541 9.69009 6.53197 6.10573 4.50232 0.451476 0.0675622 0.418863 0.513888 0.0651051 0.0593988 0.732566 0.0748535 0.766837 0.896153 0.0671853 0.0780001 0.928999 0.0690227 0.946978 0.954058 0.082868 0.0734109 0.944327 0.0690959 0.93977 0.915679 0.0850887 0.0670907 0.879954 0.0676573 0.862238 0.799617 0.0689255 0.0756379 0.732555 0.0750325 0.694883 0.628403 0.0671103 0.0674552 0.0210948 0.0222152 0.0206554 0.0217524 0.0202159 0.0212895 0.0197764 0.0208267 0.0193369 0.0203639 0.0188975 0.0199011 0.325319 0.312085 0.317573 0.327922 0.309828 0.342625 0.438528 0.454616 0.427283 0.466831 0.416039 0.477791 0.473978 0.476467 0.460812 0.465085 0.447646 0.453597 0.43592 0.431394 0.422711 0.414104 0.409501 0.397078 0.37182 0.362889 0.359426 0.341293 0.347032 0.320352 0.289352 0.282867 0.278635 0.262682 0.267918 0.243244
