0 0 0 1.11022e-14 0 -1.11022e-14 0 0 -1.11022e-14 3.33067e-14 -1.11022e-14 -3.33067e-14 4.44089e-14 -2.22045e-14 1.11022e-14 0 -1.11022e-14 1.11022e-14 -3.33067e-14 6.66134e-14 -6.66134e-14 3.33067e-14 2.22045e-14
0.000325693 -0.00010688 1.63022e-05 2.57533e-05 6.15999e-05 -0.000100538 -6.63865e-05 9.76335e-05 1.62353e-05 -1.30286e-05 -6.33104e-07 1.77804e-05 1.23686e-05 -5.72126e-06 -2.491e-05 -2.79029e-05 -4.80962e-06 1.45106e-05 1.18943e-05 -1.44413e-05 -1.01002e-05 3.52532e-05 4.89397e-05
0.00159894 -0.00136876 -0.00027903 9.8233e-05 0.000202722 -0.000365995 -0.000207689 0.000333124 7.49644e-05 -2.5783e-05 1.00331e-05 6.59812e-05 4.03242e-05 -2.79398e-05 -9.85189e-05 -0.000111654 -3.057e-05 4.32642e-05 4.07042e-05 -4.54209e-05 -2.48801e-05 0.00014369 0.000204646
0.00273043 -0.00197671 -0.000470684 0.000180857 0.000333941 -0.000839922 -0.000397474 0.000732269 0.000193991 -2.61614e-05 4.36124e-05 0.00015354 8.28155e-05 -7.64585e-05 -0.000237087 -0.000271711 -9.4184e-05 7.82821e-05 8.61239e-05 -9.04278e-05 -3.42114e-05 0.00035339 0.000509195
0.00377264 -0.00220792 -0.000542371 0.000278879 0.000394856 -0.00150028 -0.000581136 0.0012884 0.000374345 -9.16819e-06 0.000111516 0.000292369 0.000140822 -0.000159704 -0.000455373 -0.000527667 -0.000212773 0.000110535 0.000146872 -0.000148092 -2.90416e-05 0.000691436 0.00100251
0.00584841 -0.00229608 -0.000578204 0.000365482 0.000340976 -0.00231972 -0.000710173 0.00200241 0.000618221 2.75101e-05 0.000223754 0.000494849 0.000214663 -0.000286955 -0.000767895 -0.000898566 -0.000403453 0.000130522 0.000221283 -0.000218088 -1.30643e-06 0.00118512 0.00172412
0.0030058 -0.00250199 -0.00038651 0.000506877 0.000137838 -0.00328836 -0.000742497 0.00288223 0.000930642 8.49289e-05 0.000389835 0.000774091 0.000303222 -0.000469316 -0.00118907 -0.00140229 -0.000682957 0.000128309 0.000307464 -0.000300752 5.62367e-05 0.00186164 0.0027125
0.00238365 -0.00271904 -0.000248997 0.000591824 -0.000261085 -0.0043904 -0.000634465 0.00394544 0.00132198 0.000164102 0.000619245 0.00114398 0.000403201 -0.000720492 -0.00173299 -0.00205461 -0.00106699 9.3588e-05 0.000403404 -0.000396736 0.000149978 0.00274698 0.00400316
0.00200092 -0.00294798 -9.74237e-05 0.00062701 -0.000898589 -0.005634 -0.000350507 0.00521429 0.00180685 0.000266008 0.000921919 0.00161973 0.000509136 -0.00105683 -0.0024128 -0.00286787 -0.0015694 1.58724e-05 0.000507059 -0.000506707 0.000285206 0.0038642 0.00562593
0.00170488 -0.0031638 7.67837e-05 0.000603233 -0.00181668 -0.00703661 0.000137613 0.00671474 0.00240498 0.000392411 0.0013087 0.00221819 0.00061336 -0.00149731 -0.00324007 -0.00385002 -0.00220142 -0.00011519 0.000616538 -0.000631062 0.000465788 0.00523163 0.00760188
0.00146008 -0.00334215 0.000282462 0.000516035 -0.00305419 -0.00862643 0.000846416 0.00847298 0.00314102 0.000546756 0.00179209 0.00295825 0.000706404 -0.00206316 -0.00422434 -0.00500394 -0.0029711 -0.000309467 0.000730297 -0.000769649 0.000693843 0.00686089 0.00994037
0.00125709 -0.00346136 0.000531244 0.000367184 -0.00464407 -0.0104411 0.00177631 0.0105115 0.00404398 0.000735366 0.00238724 0.00386139 0.000777701 -0.00277706 -0.0053727 -0.00632738 -0.00388309 -0.000575979 0.000847332 -0.000921607 0.000969495 0.00875549 0.0126368
