t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.01 -7.57478e-14 -8.8861e-14 -9.7703e-14 -1.02343e-13 -1.81615e-13 -8.38422e-14 -7.45057e-14 -6.5271e-14 -1.9115e-13 -1.95806e-13 -1.07237e-13 1.49185e-13 9.79063e-14 9.3253e-14 -1.07218e-13 6.05525e-14 -2.18922e-13 -3.30417e-13 -3.81837e-13 -5.59114e-14 0.986664 0.0504865 0.990016 0.989459 0.0417742 0.0700333 0.984369 0.0623364 0.983281 0.98917 0.0719829 0.0416527 0.992092 0.0494682 0.986792 0.992298 0.0395234 0.0664589 0.988555 0.0328096 0.990128 0.986011 0.0336009 0.0604127 0.99102 0.0552114 0.984151 0.984259 0.0631994 0.0635314 0.993098 0.0573774 0.992414 0.990679 0.0372253 0.0598084 0.00155869 0.00167834 0.00152622 0.00164337 0.00149374 0.00160841 0.00146127 0.00157344 0.0014288 0.00153848 0.00139633 0.00150351 0.0604299 0.0606358 0.0589911 0.0591745 0.0575523 0.0577141 0.0559822 0.0559198 0.0545468 0.05465 0.0531113 0.0533716 0.0520821 0.0518044 0.0506354 0.0505052 0.0491886 0.0491979 0.0475725 0.0476482 0.0461309 0.0461076 0.0446893 0.044573 0.0433546 0.0430537 0.0419094 0.0416208 0.0404643 0.0401878 0.0391009 0.0390748 0.0376527 0.0375942 0.0362045 0.0361162
0.05 0.391765 0.392012 -0.0815292 -0.0873158 0.0282469 0.919136 0.92787 1.24284 1.21212 1.21299 1.17834 1.07507 1.06679 0.996294 0.816785 0.824826 0.723871 0.522715 0.515721 0.414552 0.960983 0.0540104 0.969832 0.967232 0.0452901 0.0719139 0.959379 0.0645094 0.955923 0.969146 0.0743829 0.0453481 0.975198 0.0523009 0.964286 0.97585 0.0431355 0.0674324 0.969023 0.0366107 0.971324 0.962586 0.0370049 0.0617789 0.972672 0.0581078 0.956625 0.959948 0.066439 0.0659328 0.977287 0.0597498 0.976127 0.972432 0.0413303 0.0623802 0.00983174 0.0104519 0.00962691 0.0102342 0.00942208 0.0100164 0.00921725 0.00979869 0.00901243 0.00958094 0.0088076 0.00936319 0.244279 0.245819 0.238463 0.23977 0.232646 0.233731 0.226306 0.225767 0.220503 0.22108 0.2147 0.216335 0.211473 0.209693 0.205599 0.204777 0.199725 0.199809 0.192873 0.193268 0.187029 0.186783 0.181184 0.180338 0.175907 0.17382 0.170043 0.168173 0.16418 0.162516 0.15887 0.15872 0.152986 0.152626 0.147102 0.146549
0.09 1.32637 1.32843 -0.142641 -0.173686 0.222044 3.02458 3.07046 4.05757 3.98929 3.99005 3.8976 3.59931 3.56564 3.34653 2.75534 2.7891 2.44824 1.77397 1.74127 1.40145 0.903056 0.0575541 0.921067 0.916068 0.0487484 0.0737704 0.916835 0.0667936 0.910788 0.935279 0.076793 0.0489732 0.943981 0.0551297 0.928255 0.945193 0.0468437 0.0686216 0.935579 0.0404203 0.937586 0.923271 0.0404703 0.0634283 0.936549 0.060891 0.90952 0.917375 0.0697593 0.0685045 0.94145 0.0621934 0.940112 0.933133 0.045484 0.0650338 0.0151073 0.0159047 0.0147925 0.0155734 0.0144778 0.015242 0.0141631 0.0149107 0.0138483 0.0145793 0.0135336 0.014248 0.355271 0.359384 0.346813 0.350249 0.338354 0.341142 0.330842 0.329453 0.322359 0.323673 0.313876 0.317753 0.311246 0.307488 0.302601 0.300892 0.293955 0.294184 0.283394 0.28402 0.274807 0.274002 0.266219 0.264072 0.25836 0.253463 0.249748 0.245577 0.241136 0.237652 0.2336 0.233327 0.224948 0.224169 0.216296 0.21505
0.13 2.33976 2.34608 -0.119361 -0.207178 0.475855 5.22702 5.35333 7.05661 7.0124 7.01101 6.8903 6.41628 6.34151 5.96297 4.89389 4.96648 4.33786 3.12414 3.04423 2.44132 0.806767 0.0610236 0.831133 0.831651 0.0519873 0.0753674 0.868564 0.0691611 0.863934 0.902406 0.0791177 0.0524046 0.910854 0.0579292 0.895619 0.912201 0.0505712 0.0699517 0.901107 0.0441665 0.901465 0.882905 0.0439624 0.0653026 0.89102 0.0635102 0.859143 0.866572 0.0730775 0.0711561 0.885695 0.0646015 0.884083 0.871728 0.049597 0.0676963 0.0180043 0.0187952 0.0176292 0.0184036 0.0172541 0.018012 0.016879 0.0176205 0.0165039 0.0172289 0.0161288 0.0168373 0.410453 0.417962 0.40068 0.407383 0.390908 0.396834 0.390123 0.388122 0.380119 0.38312 0.370116 0.377858 0.370591 0.365266 0.360296 0.357902 0.350002 0.350378 0.336909 0.337484 0.326699 0.324945 0.31649 0.312551 0.305905 0.298044 0.295708 0.289073 0.285511 0.280036 0.275912 0.275538 0.265693 0.264319 0.255474 0.253178
0.17 3.11935 3.12978 -0.038098 -0.217368 0.657269 6.82784 7.06703 9.3696 9.53317 9.54369 9.47561 8.89186 8.76731 8.24593 6.73706 6.84213 5.93569 4.22782 4.0887 3.25638 0.695804 0.0642572 0.714617 0.735449 0.0549395 0.0764793 0.828848 0.0716902 0.831693 0.88507 0.0812521 0.0555245 0.891872 0.0607411 0.881547 0.893404 0.0542455 0.0714164 0.881586 0.0478296 0.879997 0.858689 0.0474826 0.0673771 0.854222 0.0660138 0.825435 0.824084 0.0762578 0.0738398 0.825957 0.0668617 0.822196 0.802033 0.0535959 0.0703365 0.0194326 0.0201376 0.0190278 0.0197181 0.0186229 0.0192986 0.0182181 0.018879 0.0178133 0.0184595 0.0174084 0.01804 0.423782 0.433275 0.413692 0.423874 0.403602 0.414428 0.420545 0.419208 0.409762 0.41631 0.398978 0.412998 0.405091 0.399396 0.393838 0.39132 0.382586 0.383071 0.367812 0.368033 0.356667 0.353722 0.345521 0.339608 0.330932 0.321217 0.319901 0.311303 0.30887 0.301334 0.295566 0.29494 0.284619 0.28222 0.273672 0.269638
0.21 3.54126 3.54876 0.0636711 -0.224179 0.705219 7.57038 7.90418 10.6445 11.2969 11.3708 11.4683 10.846 10.6705 10.0263 8.16903 8.27547 7.12971 5.00555 4.81139 3.79278 0.602053 0.0671167 0.606357 0.653694 0.0576945 0.0770822 0.800039 0.0744826 0.814075 0.881977 0.0831336 0.0582666 0.889106 0.0636405 0.884958 0.89235 0.0578526 0.0730447 0.880208 0.0514458 0.877268 0.85384 0.0510601 0.0696665 0.835617 0.0684776 0.812995 0.797708 0.0792514 0.0766054 0.778719 0.068904 0.770089 0.740732 0.0574797 0.0730121 0.0199712 0.0205648 0.0195551 0.0201364 0.019139 0.019708 0.018723 0.0192795 0.0183069 0.0188511 0.0178908 0.0184226 0.411183 0.419432 0.401393 0.413983 0.391603 0.408314 0.43419 0.43528 0.423057 0.435273 0.411924 0.434679 0.42629 0.421422 0.414448 0.412464 0.402607 0.403349 0.386874 0.386599 0.375151 0.370986 0.363427 0.355617 0.343588 0.333487 0.332135 0.322141 0.320682 0.31081 0.301376 0.300048 0.290214 0.28605 0.279052 0.272273
0.25 3.63616 3.62677 0.153512 -0.231277 0.632349 7.56659 7.91838 10.9488 12.3363 12.5597 12.9284 12.3288 12.1074 11.3587 9.26238 9.32331 7.98508 5.51884 5.28384 4.11094 0.535998 0.0695802 0.525163 0.593993 0.0603625 0.0773456 0.776578 0.0775692 0.802084 0.884356 0.0847543 0.0606188 0.895277 0.0666927 0.897197 0.902719 0.0614106 0.0748416 0.890808 0.0550687 0.887294 0.862166 0.0547265 0.072191 0.833274 0.0709471 0.815827 0.785826 0.0821197 0.0795453 0.748794 0.0707259 0.733518 0.6949 0.0613023 0.0758185 0.0199855 0.0204685 0.0195692 0.0200421 0.0191528 0.0196157 0.0187364 0.0191893 0.0183201 0.0187628 0.0179037 0.0183364 0.387012 0.391201 0.377798 0.391244 0.368583 0.39083 0.438288 0.443241 0.42705 0.446564 0.415812 0.449115 0.44087 0.437652 0.428624 0.42782 0.416377 0.417854 0.40055 0.399812 0.388412 0.383164 0.376274 0.3668 0.35076 0.341262 0.339068 0.327916 0.327376 0.314705 0.300338 0.297719 0.289215 0.282485 0.278091 0.267575
0.29 3.51397 3.46969 0.214081 -0.234652 0.489822 7.10946 7.37178 10.573 12.7959 13.2641 13.9753 13.4496 13.1956 12.362 10.1314 10.0982 8.61129 5.86672 5.60374 4.29607 0.492646 0.0717071 0.46986 0.551646 0.062994 0.0774734 0.753296 0.0809068 0.787917 0.885639 0.0861433 0.0625927 0.903428 0.069938 0.91128 0.917438 0.0649298 0.0767775 0.90636 0.0587431 0.902948 0.876764 0.0585 0.0749512 0.84147 0.0734396 0.826845 0.783865 0.0849646 0.0827324 0.733281 0.0723723 0.710834 0.663557 0.0651245 0.0788292 0.0197048 0.0200891 0.0192942 0.0196706 0.0188837 0.0192521 0.0184732 0.0188335 0.0180627 0.018415 0.0176522 0.0179965 0.360508 0.359261 0.351925 0.364862 0.343341 0.369773 0.436462 0.445921 0.425271 0.452923 0.414079 0.458954 0.451856 0.450797 0.439305 0.440307 0.426753 0.4297 0.411888 0.410826 0.399407 0.393325 0.386925 0.37614 0.356218 0.347667 0.344344 0.331969 0.33247 0.316555 0.296933 0.292509 0.285936 0.276021 0.274938 0.259968
0.33 3.28959 3.19106 0.242767 -0.229861 0.328227 6.48658 6.55304 9.83062 12.8292 13.6197 14.7067 14.2987 14.0374 13.1412 10.8646 10.6973 9.09818 6.13243 5.84486 4.41438 0.464325 0.0735715 0.433315 0.520389 0.0655957 0.0776166 0.728329 0.0844059 0.767774 0.882955 0.0873567 0.0642092 0.909817 0.0733938 0.923762 0.932112 0.0684021 0.0788088 0.922294 0.0625001 0.919526 0.893125 0.0623838 0.0779277 0.855255 0.0759625 0.841266 0.787905 0.0878778 0.0862034 0.727831 0.0739031 0.698409 0.643236 0.0689929 0.0820854 0.0192707 0.0195719 0.0188692 0.0191642 0.0184677 0.0187564 0.0180662 0.0183487 0.0176648 0.0179409 0.0172633 0.0175332 0.336178 0.329367 0.328174 0.339628 0.32017 0.349005 0.430496 0.444168 0.419458 0.455268 0.40842 0.465184 0.460357 0.4618 0.447569 0.450964 0.434781 0.440015 0.421981 0.420784 0.409194 0.4026 0.396407 0.384755 0.361631 0.353902 0.349577 0.335773 0.337523 0.318081 0.293535 0.286968 0.282663 0.269205 0.271792 0.25199
0.37 3.04466 2.87353 0.245517 -0.215367 0.179675 5.88797 5.67511 8.95332 12.5627 13.7177 15.1861 14.9322 14.7032 13.7687 11.5116 11.1847 9.50169 6.36961 6.04879 4.50449 0.445229 0.0752381 0.409283 0.49597 0.0681539 0.0778634 0.702438 0.0879481 0.741085 0.875548 0.0884772 0.0655073 0.913035 0.0770614 0.933509 0.94477 0.0718058 0.0808918 0.936396 0.0663587 0.934689 0.908923 0.0663699 0.0810893 0.871322 0.0785237 0.856479 0.795344 0.0909227 0.0899641 0.729067 0.0753731 0.693046 0.630716 0.0729395 0.0856068 0.0187695 0.0190033 0.0183785 0.0186074 0.0179874 0.0182115 0.0175964 0.0178156 0.0172054 0.0174196 0.0168144 0.0170237 0.315599 0.30387 0.308085 0.317472 0.300571 0.330058 0.421557 0.438225 0.410747 0.453921 0.399938 0.468199 0.466719 0.470952 0.453754 0.460075 0.44079 0.449071 0.431057 0.429924 0.417994 0.41124 0.404932 0.39291 0.367511 0.360261 0.35526 0.339832 0.34301 0.319984 0.29119 0.282307 0.280405 0.263261 0.26962 0.244876
