t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.01 -7.57478e-14 -8.8861e-14 -9.7703e-14 -1.02343e-13 -1.81615e-13 -8.38422e-14 -7.45057e-14 -6.5271e-14 -1.9115e-13 -1.95806e-13 -1.07237e-13 1.49185e-13 9.79063e-14 9.3253e-14 -1.07218e-13 6.05525e-14 -2.18922e-13 -3.30417e-13 -3.81837e-13 -5.59114e-14 0.992977 0.0548735 0.991105 0.99037 0.0544815 0.0438846 0.992634 0.0500216 0.98852 0.987161 0.0547892 0.0391661 0.986308 0.0544703 0.988513 0.983172 0.0736809 0.0519986 0.988961 0.0784241 0.983021 0.99004 0.0411816 0.0641531 0.984582 0.044369 0.988701 0.985657 0.0609746 0.0742063 0.991453 0.0339139 0.986666 0.986573 0.0412937 0.0617817 0.00317513 0.00187284 0.00310898 0.00183382 0.00304284 0.0017948 0.00297669 0.00175578 0.00291054 0.00171677 0.00284439 0.00167775 0.0608163 0.0607017 0.0593683 0.0592347 0.0579203 0.0577688 0.056453 0.0562188 0.0550055 0.0547401 0.053558 0.0532633 0.0517781 0.0518928 0.0503398 0.0503156 0.0489016 0.0487462 0.0475898 0.0473058 0.0461476 0.0460355 0.0447055 0.044755 0.0430734 0.0432528 0.0416376 0.0417464 0.0402018 0.0402445 0.0390371 0.0388482 0.0375912 0.0374073 0.0361454 0.0359664
0.05 0.398185 0.398894 -0.0864301 -0.077097 0.0372608 0.940436 0.932992 1.25621 1.23081 1.22449 1.18475 1.0578 1.06729 0.98664 0.818865 0.810243 0.72074 0.514217 0.521966 0.415722 0.97797 0.0574062 0.972787 0.971444 0.0574857 0.0474949 0.976969 0.052861 0.967295 0.964398 0.0572256 0.0430899 0.963415 0.0583528 0.966923 0.956481 0.0749974 0.0553119 0.966879 0.0783052 0.954964 0.969488 0.0456655 0.0671838 0.959949 0.0487815 0.967365 0.96167 0.0639683 0.0752005 0.972801 0.0374199 0.961934 0.961653 0.0447872 0.0633818 0.0185515 0.0119002 0.018165 0.0116523 0.0177785 0.0114043 0.017392 0.0111564 0.0170055 0.0109085 0.016619 0.0106606 0.247208 0.246323 0.241322 0.240328 0.235436 0.234339 0.229372 0.227741 0.223491 0.221651 0.217609 0.215575 0.209541 0.210171 0.20372 0.203492 0.197899 0.19686 0.192707 0.190913 0.186867 0.186179 0.181028 0.181379 0.174158 0.175213 0.168353 0.168986 0.162548 0.162785 0.158377 0.157095 0.152511 0.151262 0.146646 0.14543
0.09 1.35694 1.35954 -0.168941 -0.130694 0.263084 3.12564 3.09653 4.11679 4.07402 4.04639 3.93081 3.52647 3.56515 3.30131 2.7568 2.72274 2.43168 1.73476 1.76999 1.40797 0.939639 0.0599327 0.927866 0.927676 0.0605754 0.0511591 0.945341 0.0556699 0.928915 0.927769 0.0598538 0.0471052 0.927149 0.0620454 0.930705 0.915708 0.0765023 0.0587068 0.927658 0.0786688 0.910755 0.931154 0.0501986 0.0701226 0.917474 0.0530975 0.927329 0.91826 0.0669172 0.0764097 0.932255 0.040916 0.913648 0.911575 0.0483724 0.0652197 0.0269461 0.0183395 0.0263847 0.0179575 0.0258233 0.0175754 0.0252619 0.0171933 0.0247006 0.0168112 0.0241392 0.0164292 0.363365 0.360833 0.354714 0.352065 0.346062 0.343305 0.337727 0.333874 0.329067 0.324934 0.320408 0.316015 0.307195 0.30827 0.298662 0.29796 0.290128 0.28775 0.282324 0.278589 0.273768 0.272347 0.265213 0.265968 0.254643 0.256718 0.246155 0.247334 0.237667 0.238007 0.232265 0.229255 0.223663 0.220673 0.21506 0.212098
0.13 2.41948 2.42361 -0.198785 -0.105535 0.578338 5.49608 5.42355 7.20486 7.21864 7.15527 6.97605 6.25455 6.33893 5.85697 4.8797 4.80914 4.29445 3.02919 3.1122 2.45718 0.863386 0.0623201 0.843222 0.852653 0.0636781 0.0547659 0.90347 0.0584428 0.884955 0.894896 0.062593 0.0510814 0.894901 0.065511 0.897043 0.880876 0.0781468 0.0621318 0.88729 0.0793567 0.870704 0.888013 0.0546848 0.0729441 0.870008 0.0572107 0.878905 0.865292 0.0697733 0.0777706 0.872019 0.0442991 0.848912 0.840772 0.0519708 0.067222 0.0304714 0.021885 0.0298366 0.0214291 0.0292018 0.0209732 0.028567 0.0205172 0.0279322 0.0200613 0.0272973 0.0196053 0.426385 0.421071 0.416233 0.411466 0.406081 0.40184 0.401132 0.395016 0.390847 0.385153 0.380561 0.375276 0.364908 0.366093 0.354771 0.353373 0.344635 0.340799 0.33422 0.328943 0.324092 0.321951 0.313964 0.314773 0.300345 0.303133 0.290333 0.291619 0.280322 0.280201 0.273377 0.268427 0.263252 0.258054 0.253127 0.247713
0.17 3.27103 3.2745 -0.202869 -0.0305246 0.853232 7.34807 7.20556 9.64361 9.89984 9.80597 9.63178 8.63967 8.76786 8.07603 6.68736 6.58007 5.85832 4.06244 4.20223 3.28212 0.755613 0.0645096 0.730792 0.76235 0.0666281 0.0580313 0.865027 0.0613113 0.851663 0.880528 0.0653163 0.0547943 0.881758 0.0688084 0.882813 0.868062 0.0799502 0.0655687 0.865148 0.0803184 0.852787 0.859295 0.0590513 0.0757337 0.835561 0.0610351 0.840653 0.820391 0.0725742 0.0793285 0.810161 0.047519 0.787679 0.769135 0.0554668 0.0693114 0.0312946 0.0236122 0.0306426 0.0231203 0.0299906 0.0226284 0.0293386 0.0221364 0.0286867 0.0216445 0.0280347 0.0211526 0.446938 0.438462 0.436297 0.430688 0.425656 0.422784 0.434809 0.427746 0.42366 0.419055 0.412511 0.410244 0.399135 0.400153 0.388048 0.386017 0.376961 0.372054 0.363425 0.357657 0.352412 0.349616 0.341399 0.3414 0.324326 0.327135 0.313516 0.314009 0.302705 0.301036 0.29184 0.285477 0.281031 0.273658 0.270222 0.261934
0.21 3.76302 3.76385 -0.194366 0.0543809 1.00469 8.33901 8.11706 11.0453 11.8329 11.745 11.6924 10.5409 10.6866 9.81781 8.07176 7.93284 7.02462 4.77315 4.9617 3.82515 0.648177 0.066576 0.624429 0.682204 0.069238 0.0606525 0.836193 0.0644148 0.832012 0.881545 0.0679281 0.0580867 0.885876 0.0720601 0.88731 0.875243 0.0819431 0.069031 0.864384 0.0815653 0.856639 0.850738 0.0633098 0.078621 0.820381 0.0645624 0.820915 0.792219 0.0754007 0.0811773 0.762674 0.0505842 0.742885 0.712432 0.0587998 0.0714677 0.0306913 0.0242152 0.0300519 0.0237107 0.0294125 0.0232062 0.0287731 0.0227017 0.0281337 0.0221973 0.0274943 0.0216928 0.437236 0.426528 0.426826 0.423155 0.416415 0.419452 0.450619 0.444526 0.439065 0.438673 0.427511 0.432527 0.421379 0.422259 0.409674 0.407403 0.397969 0.392726 0.381305 0.375992 0.36975 0.366293 0.358196 0.356489 0.336789 0.338945 0.325563 0.324318 0.314337 0.309921 0.296761 0.289779 0.28577 0.276509 0.274779 0.263433
0.25 3.8981 3.89329 -0.171796 0.113975 1.00644 8.47756 8.1884 11.4415 13.0286 13.0089 13.2012 12.0279 12.1535 11.1513 9.11718 8.9478 7.86874 5.23625 5.4526 4.14472 0.564716 0.0686042 0.544142 0.622514 0.0714474 0.0625798 0.813418 0.0677977 0.818778 0.88783 0.0703932 0.0609263 0.897793 0.0753774 0.901044 0.892595 0.0841262 0.0725232 0.877428 0.0831153 0.873035 0.857005 0.0675221 0.0816933 0.820702 0.067846 0.817085 0.779325 0.0783233 0.0833825 0.733047 0.0535203 0.715088 0.673459 0.0619955 0.0737285 0.029401 0.0241409 0.0287885 0.023638 0.0281759 0.023135 0.0275634 0.0226321 0.0269509 0.0221292 0.0263384 0.0216262 0.411385 0.399794 0.40159 0.402121 0.391795 0.403871 0.456218 0.452642 0.44452 0.450627 0.432823 0.448107 0.437766 0.4388 0.425606 0.423705 0.413446 0.408777 0.394524 0.390142 0.382569 0.378403 0.370613 0.366659 0.344282 0.345357 0.332806 0.329141 0.32133 0.313249 0.295166 0.288084 0.284234 0.273277 0.273302 0.258788
0.29 3.77711 3.75948 -0.133561 0.132857 0.884401 8.01831 7.67522 11.1149 13.6231 13.7447 14.2731 13.2055 13.282 12.1918 9.94656 9.73904 8.50266 5.555 5.77183 4.32641 0.507564 0.0706074 0.489335 0.579772 0.0733259 0.0639886 0.791034 0.0714285 0.804432 0.892491 0.0727079 0.0633363 0.910216 0.0788289 0.916333 0.912166 0.0864708 0.0760269 0.896119 0.0849734 0.893751 0.871025 0.071748 0.0849771 0.830628 0.070958 0.823485 0.777031 0.0813875 0.0859665 0.717812 0.0563479 0.699807 0.648474 0.0651216 0.076148 0.0278422 0.0236758 0.0272622 0.0231825 0.0266821 0.0226893 0.0261021 0.022196 0.025522 0.0217028 0.024942 0.0212095 0.380561 0.36897 0.3715 0.376896 0.362439 0.384007 0.455555 0.455321 0.443875 0.457709 0.432194 0.459357 0.450797 0.45239 0.438275 0.437421 0.425753 0.422589 0.406054 0.402688 0.393749 0.388879 0.381445 0.37517 0.350257 0.350061 0.338582 0.33214 0.326907 0.314649 0.291435 0.284371 0.280641 0.267986 0.269848 0.252051
0.33 3.52351 3.48084 -0.0835374 0.115586 0.690243 7.27604 6.87637 10.3947 13.7677 14.0989 15.0108 14.1481 14.1672 13.0304 10.6529 10.3915 9.01289 5.81032 5.99858 4.43863 0.470166 0.0725535 0.452692 0.547493 0.0749799 0.0651047 0.765911 0.0752443 0.784922 0.892883 0.0748784 0.0653378 0.919821 0.0824442 0.929539 0.929867 0.0889338 0.0795132 0.915182 0.087134 0.914018 0.887804 0.0760243 0.0884557 0.845596 0.0739646 0.835444 0.781281 0.0846184 0.0889218 0.712619 0.0590804 0.692695 0.633107 0.0682494 0.0787732 0.0262435 0.0230017 0.0256968 0.0225225 0.02515 0.0220433 0.0246033 0.0215641 0.0240566 0.0210849 0.0235098 0.0206057 0.351151 0.339835 0.34279 0.352354 0.334429 0.363867 0.45041 0.45364 0.438861 0.460864 0.427312 0.467097 0.461278 0.463845 0.448465 0.449279 0.435652 0.434809 0.416798 0.414338 0.404168 0.398702 0.391538 0.383259 0.35621 0.354702 0.344336 0.335023 0.332463 0.315885 0.287858 0.28063 0.277196 0.262688 0.266535 0.245327
0.37 3.23367 3.14992 -0.0286155 0.0761628 0.473747 6.4944 6.01689 9.52981 13.5851 14.1778 15.4856 14.8953 14.8717 13.7235 11.2874 10.9527 9.44995 6.05091 6.18204 4.52303 0.445843 0.074401 0.42774 0.521076 0.0765002 0.0661133 0.737947 0.0791681 0.759368 0.888562 0.0769228 0.0669475 0.925714 0.0862285 0.939645 0.944297 0.0914682 0.0829544 0.93202 0.0895861 0.93173 0.904536 0.0803644 0.0920911 0.862671 0.07692 0.849911 0.789344 0.0880285 0.0922253 0.714217 0.0617268 0.690777 0.624141 0.07144 0.0816401 0.0247223 0.0222329 0.0242073 0.0217697 0.0236922 0.0213065 0.0231772 0.0208433 0.0226621 0.0203801 0.0221471 0.0199169 0.325878 0.314704 0.318119 0.330418 0.31036 0.345 0.441738 0.447937 0.430412 0.460435 0.419085 0.471671 0.46945 0.47338 0.45641 0.459408 0.443369 0.445484 0.426779 0.42507 0.413846 0.408 0.400913 0.391191 0.362601 0.35982 0.350514 0.338419 0.338428 0.317667 0.285438 0.277698 0.274866 0.258267 0.264294 0.23954
