t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.01 -7.57478e-14 -8.8861e-14 -9.7703e-14 -1.02343e-13 -1.81615e-13 -8.38422e-14 -7.45057e-14 -6.5271e-14 -1.9115e-13 -1.95806e-13 -1.07237e-13 1.49185e-13 9.79063e-14 9.3253e-14 -1.07218e-13 6.05525e-14 -2.18922e-13 -3.30417e-13 -3.81837e-13 -5.59114e-14 0.992404 0.0344231 0.988888 0.990277 0.0560428 0.0666237 0.990598 0.043444 0.989589 0.990241 0.0526498 0.0410267 0.990841 0.047034 0.985815 0.985502 0.0643133 0.0526054 0.991119 0.0501432 0.987661 0.989786 0.0678974 0.0385807 0.99064 0.0563164 0.992011 0.985162 0.0325982 0.0656344 0.984261 0.0363553 0.989 0.990708 0.0416108 0.0702278 0.00174439 0.00349978 0.00170805 0.00342687 0.00167171 0.00335396 0.00163537 0.00328105 0.00159903 0.00320813 0.00156269 0.00313522 0.0607825 0.0605658 0.0593353 0.0591649 0.0578881 0.0577621 0.0563376 0.0562797 0.0548931 0.054855 0.0534485 0.0534294 0.0520165 0.0517517 0.0505716 0.0503065 0.0491267 0.0488617 0.047695 0.0475277 0.0462497 0.0461378 0.0448044 0.0447447 0.0433379 0.043399 0.0418933 0.0418068 0.0404487 0.0402246 0.0387538 0.0389401 0.0373184 0.0375297 0.0358831 0.0361169
0.05 0.398317 0.397222 -0.0791993 -0.0836309 0.043971 0.93358 0.935313 1.24339 1.22429 1.22974 1.19114 1.0692 1.06448 0.988229 0.820232 0.820662 0.728068 0.522963 0.522565 0.415059 0.976234 0.0383895 0.967111 0.970635 0.0586501 0.0680356 0.972683 0.0462512 0.970072 0.971585 0.0554371 0.0444589 0.973297 0.0504797 0.961477 0.961745 0.0662809 0.0561012 0.972984 0.0531981 0.965283 0.970697 0.0696027 0.0419019 0.97184 0.0580042 0.975317 0.959843 0.0363056 0.067083 0.957188 0.0403105 0.967792 0.972102 0.0450532 0.0712087 0.0112055 0.0201689 0.0109721 0.0197487 0.0107386 0.0193286 0.0105052 0.0189084 0.0102717 0.0184882 0.0100383 0.018068 0.246925 0.245328 0.241045 0.239786 0.235166 0.234229 0.228623 0.228195 0.222761 0.222465 0.216899 0.216729 0.211122 0.209275 0.205257 0.20346 0.199393 0.197644 0.193534 0.19241 0.187669 0.186948 0.181804 0.181464 0.175797 0.17624 0.169937 0.169382 0.164077 0.162591 0.156506 0.157762 0.150709 0.152154 0.144913 0.146527
0.09 1.35596 1.35136 -0.14855 -0.149379 0.281614 3.1039 3.09238 4.07139 4.04533 4.07118 3.95944 3.57752 3.55543 3.31005 2.76922 2.77017 2.46729 1.77484 1.77396 1.40464 0.935486 0.0423138 0.91597 0.925247 0.0614191 0.0696853 0.938624 0.0491447 0.934058 0.939385 0.0582647 0.0479048 0.942526 0.0538046 0.923272 0.924375 0.0684972 0.0596528 0.939413 0.0561932 0.927146 0.935893 0.0715163 0.0452893 0.935142 0.0598387 0.941535 0.914554 0.040042 0.0687663 0.906964 0.0443428 0.924639 0.93174 0.0484225 0.0721964 0.0174038 0.029037 0.0170412 0.0284321 0.0166787 0.0278272 0.0163161 0.0272222 0.0159535 0.0266173 0.0155909 0.0260124 0.362503 0.35816 0.353872 0.350535 0.345241 0.342865 0.336075 0.33502 0.327458 0.326857 0.318841 0.318671 0.310703 0.306434 0.302073 0.297996 0.293442 0.289553 0.284495 0.281964 0.275874 0.274288 0.267253 0.266558 0.258105 0.259212 0.249502 0.248251 0.240898 0.237449 0.228037 0.230939 0.219591 0.222948 0.211145 0.214913
0.13 2.41301 2.40182 -0.167818 -0.135035 0.60171 5.45335 5.38775 7.11119 7.1478 7.2185 7.0459 6.37483 6.3198 5.87857 4.92144 4.92022 4.38182 3.12378 3.12305 2.44839 0.856274 0.0460639 0.824859 0.848336 0.0642822 0.0713979 0.895784 0.0520944 0.891441 0.907556 0.061071 0.0512546 0.911417 0.0569954 0.890526 0.891243 0.0708672 0.0631989 0.90279 0.0590845 0.888968 0.896475 0.073547 0.0486973 0.889316 0.061726 0.897315 0.860894 0.0437383 0.0706068 0.843326 0.0483476 0.863673 0.868745 0.05164 0.0731129 0.0209252 0.0325618 0.0204893 0.0318835 0.0200533 0.0312051 0.0196174 0.0305267 0.0191815 0.0298483 0.0187455 0.02917 0.424529 0.415875 0.414422 0.408399 0.404314 0.400804 0.398583 0.396974 0.388363 0.388205 0.378143 0.379361 0.370195 0.363618 0.359912 0.353652 0.349629 0.343679 0.338044 0.334135 0.327801 0.325255 0.317557 0.316297 0.305492 0.307369 0.295309 0.293163 0.285126 0.27923 0.266781 0.271386 0.2569 0.262115 0.24702 0.252783
0.17 3.25361 3.23315 -0.167624 -0.0649287 0.873068 7.27939 7.11129 9.49085 9.77306 9.91869 9.75291 8.83967 8.74029 8.1123 6.77471 6.76248 6.00715 4.2209 4.22153 3.26641 0.747434 0.0495736 0.710923 0.757287 0.0670506 0.0728215 0.857958 0.0551521 0.857436 0.890672 0.0637889 0.0543591 0.895025 0.0601551 0.879138 0.878195 0.0732831 0.0666762 0.880989 0.0618866 0.868589 0.869355 0.0756348 0.052137 0.852682 0.0636187 0.859628 0.817517 0.0473753 0.0725497 0.786773 0.0521438 0.802747 0.797928 0.054725 0.0740974 0.0227398 0.0331721 0.0222661 0.032481 0.0217924 0.0317899 0.0213186 0.0310988 0.0208449 0.0304077 0.0203711 0.0297166 0.444033 0.430876 0.433461 0.42613 0.422889 0.421114 0.431699 0.430237 0.420629 0.42271 0.40956 0.414999 0.405241 0.39768 0.393984 0.386693 0.382728 0.375703 0.368574 0.363852 0.357405 0.353916 0.346236 0.343912 0.330417 0.332778 0.319403 0.316149 0.308389 0.299902 0.28403 0.289478 0.27351 0.279208 0.262991 0.268902
0.21 3.73335 3.70329 -0.160819 0.0215028 1.01741 8.24877 7.95748 10.8379 11.6508 11.9021 11.8582 10.8037 10.6548 9.86604 8.20928 8.16884 7.22291 4.98531 4.98893 3.80492 0.641439 0.0528979 0.608028 0.677642 0.0694979 0.0736473 0.830209 0.0583945 0.835594 0.888015 0.0663803 0.0571241 0.894542 0.0634111 0.886443 0.884256 0.0757039 0.0700703 0.878616 0.0646568 0.868479 0.860368 0.0778 0.0556701 0.834463 0.0655189 0.83843 0.792227 0.0509916 0.0746192 0.74847 0.0555886 0.755924 0.736559 0.0577652 0.075371 0.0234774 0.0322831 0.0229883 0.0316106 0.0224992 0.030938 0.02201 0.0302654 0.0215209 0.0295929 0.0210318 0.0289203 0.433783 0.4178 0.423455 0.41784 0.413127 0.417392 0.447337 0.447021 0.435867 0.442227 0.424397 0.437082 0.427235 0.420317 0.415368 0.408519 0.4035 0.396727 0.387146 0.38224 0.375415 0.370968 0.363683 0.359677 0.343057 0.345373 0.331621 0.326966 0.320186 0.309034 0.289278 0.294277 0.278564 0.282745 0.26785 0.271261
0.25 3.86078 3.82075 -0.144153 0.08727 1.01396 8.38212 7.98164 11.2004 12.8042 13.192 13.3922 12.3195 12.1236 11.2074 9.29837 9.20587 8.09107 5.4809 5.48728 4.12618 0.560133 0.0561047 0.532324 0.618823 0.0715458 0.0738837 0.808316 0.0618524 0.819659 0.891076 0.0688368 0.0595352 0.902526 0.0668404 0.902076 0.900284 0.0781422 0.0733929 0.889464 0.0674588 0.881308 0.865311 0.0800988 0.0593523 0.832472 0.0674503 0.832657 0.782268 0.0546443 0.0768846 0.727438 0.0586538 0.72558 0.691449 0.0608404 0.0770592 0.0235476 0.0307044 0.0230571 0.0300647 0.0225665 0.0294251 0.0220759 0.0287854 0.0215853 0.0281457 0.0210948 0.027506 0.408004 0.391254 0.39829 0.396849 0.388575 0.401716 0.453014 0.454635 0.441398 0.453541 0.429782 0.451892 0.442693 0.43761 0.430396 0.425193 0.418099 0.412791 0.400478 0.3958 0.388343 0.382933 0.376207 0.370121 0.350274 0.352022 0.338598 0.332205 0.326922 0.312945 0.289116 0.292573 0.278408 0.279418 0.2677 0.266441
0.29 3.73901 3.68439 -0.114135 0.114759 0.890763 7.93633 7.4504 10.8664 13.3744 13.9304 14.4666 13.4906 13.2606 12.2528 10.1593 9.9888 8.7229 5.81071 5.81443 4.31681 0.504663 0.0592034 0.481234 0.576831 0.0732645 0.0737597 0.786585 0.0655069 0.802712 0.893346 0.0711606 0.0616065 0.912186 0.0704669 0.918344 0.918552 0.0806174 0.0766519 0.905922 0.0703458 0.899409 0.877892 0.0825722 0.063203 0.840909 0.0694368 0.837133 0.782196 0.0583819 0.0794082 0.718625 0.0613919 0.708147 0.661171 0.0639979 0.0791828 0.0232175 0.0288859 0.0227338 0.0282841 0.0222501 0.0276823 0.0217664 0.0270805 0.0212827 0.0264788 0.020799 0.025877 0.377623 0.361411 0.368632 0.372153 0.359641 0.381953 0.452542 0.456462 0.440938 0.459694 0.429335 0.46214 0.454543 0.451923 0.441916 0.439149 0.42929 0.426387 0.411711 0.407471 0.399235 0.392962 0.386759 0.378588 0.355804 0.35659 0.343944 0.335518 0.332084 0.315079 0.287301 0.28854 0.27666 0.273543 0.266019 0.258878
0.33 3.48974 3.41061 -0.0727511 0.10646 0.698515 7.21851 6.6591 10.1592 13.5119 14.2655 15.187 14.3995 14.1588 13.0948 10.8837 10.6119 9.21196 6.0611 6.04957 4.44331 0.468311 0.0621649 0.44724 0.545125 0.0747638 0.0735226 0.762058 0.0693124 0.780983 0.892029 0.0733573 0.0633458 0.920006 0.0742838 0.931891 0.935043 0.0831337 0.0798464 0.92291 0.0733563 0.917933 0.893422 0.0852326 0.0672094 0.854863 0.0714976 0.847234 0.787737 0.0622375 0.0822253 0.717663 0.0638795 0.69949 0.641981 0.067263 0.0817147 0.0226602 0.0270671 0.0221881 0.0265032 0.021716 0.0259394 0.021244 0.0253755 0.0207719 0.0248116 0.0202998 0.0242477 0.348769 0.33355 0.340465 0.348332 0.332161 0.362005 0.447641 0.45376 0.436163 0.461831 0.424685 0.468865 0.46387 0.46395 0.450985 0.451102 0.438099 0.438252 0.421906 0.418211 0.409121 0.402223 0.396336 0.386442 0.361293 0.360858 0.34925 0.338587 0.337207 0.317022 0.285651 0.284351 0.275071 0.267465 0.264492 0.251069
0.37 3.20624 3.08856 -0.0253711 0.0748107 0.485015 6.46219 5.82347 9.31918 13.3362 14.3096 15.6304 15.0974 14.8783 13.7905 11.5236 11.1335 9.61755 6.28705 6.24079 4.54393 0.444573 0.0649525 0.424129 0.519169 0.0761366 0.0733535 0.73473 0.0732064 0.753767 0.886461 0.075442 0.0647603 0.924766 0.078273 0.94197 0.948399 0.0856791 0.0829702 0.937932 0.0765149 0.934529 0.90915 0.0880713 0.0713408 0.871093 0.0736487 0.859902 0.79626 0.0662306 0.0853461 0.72175 0.0661884 0.696558 0.630542 0.0706519 0.0846197 0.0219874 0.0253662 0.0215293 0.0248377 0.0210712 0.0243092 0.0206132 0.0237808 0.0201551 0.0232523 0.019697 0.0227239 0.324013 0.309697 0.316299 0.327136 0.308584 0.343364 0.43925 0.447023 0.427987 0.460424 0.416724 0.472516 0.471044 0.473875 0.457959 0.461203 0.444875 0.448503 0.43121 0.428131 0.418143 0.41096 0.405076 0.394051 0.367246 0.365458 0.355005 0.342026 0.342763 0.31937 0.284909 0.280964 0.274357 0.262265 0.263805 0.244204
